@RELATION motion_tracking.arff

@ATTRIBUTE mean_x NUMERIC
@ATTRIBUTE std_x NUMERIC
@ATTRIBUTE min_x NUMERIC
@ATTRIBUTE max_x NUMERIC
@ATTRIBUTE range_x NUMERIC
@ATTRIBUTE rms_x NUMERIC
@ATTRIBUTE mean_y NUMERIC
@ATTRIBUTE std_y NUMERIC
@ATTRIBUTE min_y NUMERIC
@ATTRIBUTE max_y NUMERIC
@ATTRIBUTE range_y NUMERIC
@ATTRIBUTE rms_y NUMERIC
@ATTRIBUTE mean_z NUMERIC
@ATTRIBUTE std_z NUMERIC
@ATTRIBUTE min_z NUMERIC
@ATTRIBUTE max_z NUMERIC
@ATTRIBUTE range_z NUMERIC
@ATTRIBUTE rms_z NUMERIC
@ATTRIBUTE mean_mag NUMERIC
@ATTRIBUTE std_mag NUMERIC
@ATTRIBUTE mag_energy NUMERIC
@ATTRIBUTE spectral_entropy NUMERIC
@ATTRIBUTE class {left_hand,left_pocket,right_hand,right_pocket}

@DATA
-9.460972190429725,2.878194521639836,-16.775388581289157,-5.168198528260544,11.607190053028614,9.886969206482577,-6.082268054307587,1.8877219549789623,-9.673454981159244,-2.6543150837302902,7.019139897428953,6.367062228250179,-2.0146748218243924,0.9689937158810044,-5.241722006916672,1.4060899704517413,6.647811977368413,2.2345293225521328,11.761244111318181,2.233323449572014,143.2894061025339,0.671302608710197,left_hand
-9.541921196882274,2.9955709519608518,-16.775388581289157,-5.168198528260544,11.607190053028614,9.998819181522999,-6.0832806514559685,1.9324434156946784,-9.153380054424913,-2.4311489805084703,6.722231073916443,6.381361982254191,-2.040930787163169,0.7631267830356455,-4.37170523545013,-0.2705093513392792,4.101195884110851,2.178260714491049,11.850487311393941,2.244921350512309,145.44826849926253,0.6932604455704535,left_hand
-9.677666637129539,2.995171429696528,-16.891237682343522,-5.502599559015415,11.388638123328107,10.12832538427677,-5.872336426612563,1.836744555449841,-9.153380054424913,-2.4311489805084703,6.722231073916443,6.151497958310938,-1.9606197840299235,0.9081825751843156,-4.171116446331885,0.593211870967878,4.764328317299762,2.159782371699911,11.827860730494947,2.2867537272174587,145.10112175272067,0.6602192542190295,left_hand
-9.58303778412317,2.8066165304122928,-16.891237682343522,-5.9881055592929915,10.903132123050531,9.98358283412438,-5.5980549865064475,1.6371689576108686,-8.681212023937837,-2.8293005004947114,5.851911523443126,5.831381041136624,-1.872980927832908,0.9076589041286741,-4.171116446331885,0.593211870967878,4.764328317299762,2.08032242946164,11.530569441060605,2.2556591276033475,138.0163327749603,0.6255694800572105,left_hand
-9.372232351720704,2.726989357024403,-15.887101591488765,-6.245406559519577,9.641695031969189,9.758978034295234,-5.542731328924157,1.6949430993572188,-9.834120333006233,-3.253585094994513,6.58053523801172,5.794841968648921,-2.1370177238501418,1.025663205995451,-5.8385919854804635,-0.15875044955292256,5.679841535927541,2.36928611791942,11.379187053934345,2.2310956904615287,134.43854564508965,0.672138192190456,left_hand
-9.275904124619558,2.597505255505032,-15.887101591488765,-6.245406559519577,9.641695031969189,9.630958153500522,-5.527513333869064,1.732138171442587,-9.834120333006233,-2.8571759185412526,6.97694441446498,5.791247987904447,-2.320476695330863,0.978275223625134,-5.8385919854804635,-0.016331579657580635,5.822260405822883,2.5173003516071226,11.317663916429295,2.1380514474627423,132.63769332536438,0.6968014494991057,left_hand
-9.158141936876362,2.3748833004787526,-15.52986318644414,-6.453967707505928,9.075895478938213,9.45955333096425,-5.524636223145536,1.6042527196742347,-8.797109010552946,-2.8571759185412526,5.939933092011693,5.7517157502418454,-2.369950931969875,0.8453098167237005,-4.707347046903911,-0.016331579657580635,4.691015467246331,2.5154735686239276,11.201797867752529,1.8534498910471144,128.89820208730143,0.6071291744633931,left_hand
-8.92007543244525,2.4210165476108907,-15.662911294834934,-6.179309578347628,9.483601716487307,9.241183052638911,-5.708903583888361,1.6674720050816418,-8.96987771281473,-2.7770999326159136,6.192777780198817,5.94625935155936,-2.351805058908983,1.0502487537900946,-4.863521119465151,0.22482197350679886,5.08834309297195,2.5745754328663706,11.124061440217169,1.9142230422264983,127.39048646871645,0.6096110499642331,left_hand
-8.693213805998713,2.3207299230965344,-15.662911294834934,-6.179309578347628,9.483601716487307,8.996140989692138,-5.900854105249739,1.700489771151896,-9.35340663477524,-2.7770999326159136,6.576306702159327,6.1397996923528195,-2.2221752788863953,1.0007495630829448,-4.863521119465151,0.22482197350679886,5.08834309297195,2.4360838612149944,11.005047662358585,1.8627215197078104,124.5632816145042,0.6071559755549482,left_hand
-8.678048387598302,2.2902497099288084,-15.40617420426151,-6.117447508662428,9.288726695599083,8.973699149255989,-5.982149327570989,1.6584217570747646,-9.35340663477524,-3.251429436817175,6.101977197958066,6.2066563124493195,-2.056493620628772,0.8851868094779676,-4.379932887690149,0.2911874440962402,4.67112033178639,2.238026887104503,10.987242757282825,1.8325231336370795,124.06068413451985,0.575819937627772,left_hand
