"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.501399298E2,3.591331787E0,-1.622206604E1,8.150550842E-1,1.663482508E1
1.501499958E2,2.135459290E0,-1.787373138E1,3.917653198E0,1.842222751E1
1.501600618E2,7.973918152E-1,-1.848071915E1,3.456013184E0,1.881799248E1
1.501701278E2,-4.818479919E-1,-1.891047546E1,3.206781464E0,1.918649804E1
1.501801938E2,-1.632056122E0,-1.935085968E1,3.518583069E0,1.973574940E1
1.501902598E2,-2.699935455E0,-1.956925552E1,4.040397949E0,2.016358670E1
1.502003248E2,-3.782783661E0,-1.916629349E1,4.912634125E0,2.014423571E1
1.502103908E2,-4.032614136E0,-1.771580978E1,5.699547729E0,1.904197304E1
1.502204568E2,-2.948867798E0,-1.533471130E1,5.523813171E0,1.656386742E1
1.502305228E2,-1.250349884E0,-1.264809814E1,4.934638367E0,1.363409026E1
1.502405888E2,-1.278341675E-1,-1.034723282E1,5.023852844E0,1.150307202E1
1.502506548E2,3.237467651E0,-8.424630890E0,-3.894900513E-1,9.033676158E0
1.502607208E2,6.774312744E0,-7.148833923E0,-4.953199768E0,1.102412480E1
1.502707868E2,6.119574280E0,-7.372768250E0,-1.671274567E0,9.726256202E0
1.502808528E2,4.969515839E0,-8.072113953E0,-3.791615295E-1,9.486773677E0
1.502909188E2,3.099454651E0,-8.396788788E0,1.939965820E-1,8.952670873E0
1.503009848E2,1.496737518E0,-7.904312897E0,5.803431702E-1,8.065679374E0
1.503110508E2,5.779481506E-1,-6.819818115E0,1.039887543E0,6.922810794E0
1.503211168E2,-1.960922241E-2,-5.632936249E0,1.476529541E0,5.823271829E0
1.503311828E2,-6.104306030E-1,-4.578977966E0,2.065554657E0,5.060255011E0
1.503412488E2,-1.105900269E0,-3.777843933E0,2.727178802E0,4.788801980E0
1.503513148E2,-1.704206085E0,-3.429667969E0,3.494632874E0,5.184534664E0
1.503613808E2,-2.840792542E0,-3.347488861E0,4.068240051E0,5.985512597E0
1.503714468E2,-4.159250793E0,-3.290607147E0,4.412224731E0,6.898926702E0
1.503815128E2,-5.390141144E0,-3.204835510E0,4.263733521E0,7.583140229E0
1.503915788E2,-6.441105652E0,-3.078348541E0,3.645369415E0,8.015783800E0
1.504016448E2,-7.055577850E0,-2.901117096E0,2.802172852E0,8.127104767E0
1.504117108E2,-7.243586884E0,-2.762954407E0,1.808988190E0,7.960898584E0
1.504217768E2,-6.818470917E0,-2.876119080E0,1.043180695E0,7.473408363E0
1.504318428E2,-5.541925507E0,-3.187321930E0,4.619393921E-1,6.409785286E0
1.504419088E2,-3.939657440E0,-3.854035492E0,-1.628613281E-1,5.513711466E0
1.504519748E2,-2.888692932E0,-4.929099884E0,-1.331032104E0,5.866192887E0
1.504620408E2,-2.355352020E0,-6.604266357E0,-3.298989716E0,7.749022545E0
1.504721068E2,-1.763333130E0,-8.991502075E0,-8.273145905E0,1.234509605E1
1.504821728E2,3.632496185E0,-1.254660919E1,-1.837863144E1,2.254742833E1
1.504922388E2,1.964305206E1,-1.542033325E1,-1.077998291E1,2.720007727E1
1.505023048E2,2.953163864E1,-1.982207977E1,2.483186188E0,3.565387414E1
1.505123708E2,3.075220047E1,-2.530757263E1,-3.240760803E-1,3.982808170E1
1.505224368E2,2.119173157E1,-2.267320084E1,-6.233786774E0,3.165475668E1
1.505325028E2,1.410501846E1,-1.468775665E1,-6.662944336E0,2.142607217E1
1.505425688E2,1.207074875E1,-7.547754364E0,-4.293820953E0,1.486971653E1
1.505526348E2,9.364526367E0,-2.974763947E0,-1.136436768E0,9.891160859E0
1.505627008E2,6.801855469E0,-2.516866150E0,1.476679230E0,7.401380586E0
1.505727668E2,5.787115631E0,-7.716303864E0,2.495310974E0,9.962862515E0
1.505828328E2,4.489613800E0,-1.382375336E1,1.137484589E0,1.457898008E1
1.505928988E2,3.991749115E0,-1.654943527E1,-3.852388916E0,1.745447705E1
1.506029648E2,7.823031921E0,-1.791564423E1,-8.315058746E0,2.124406596E1
1.506130308E2,1.273880951E1,-1.695868423E1,-3.476819916E0,2.149331327E1
1.506230968E2,8.913065186E0,-1.375324997E1,5.480104065E-1,1.639801607E1
1.506331628E2,1.336869965E0,-1.039992325E1,3.459755402E0,1.104153668E1
1.506432288E2,-1.920356598E0,-7.586673431E0,4.884941711E0,9.225401820E0
1.506532948E2,-3.636986847E0,-5.612279205E0,4.662803650E0,8.152735067E0
1.506633608E2,-4.226311340E0,-4.488266602E0,4.017345886E0,7.358349856E0
1.506734268E2,-4.162094879E0,-4.118086395E0,3.510799255E0,6.826959847E0
1.506834928E2,-3.667822723E0,-4.511917419E0,2.869682465E0,6.484242421E0
1.506935588E2,-2.789598999E0,-5.622158661E0,2.344574432E0,6.699817897E0
1.507036248E2,-1.824106750E0,-7.403604126E0,2.032473450E0,7.891239942E0
1.507136908E2,-9.282197571E-1,-9.383087769E0,1.863025818E0,9.611180634E0
1.507237568E2,-4.011657715E-1,-1.108579697E1,1.506317596E0,1.119485690E1
1.507338228E2,-2.676434326E-1,-1.233464996E1,1.181792450E0,1.239402502E1
1.507438888E2,-3.805087280E-1,-1.294478119E1,1.179846497E0,1.300400649E1
1.507539548E2,-3.740721130E-1,-1.283281403E1,1.336121521E0,1.290760499E1
1.507640208E2,-6.400689697E-1,-1.220397171E1,1.731449432E0,1.234279267E1
1.507740858E2,-1.163979492E0,-1.124940674E1,2.158810730E0,1.151366423E1
1.507841518E2,-1.289119263E0,-9.986183624E0,2.204615479E0,1.030757106E1
1.507942178E2,-8.484356689E-1,-8.818012848E0,2.096390533E0,9.103408534E0
1.508042838E2,-3.767665100E-1,-8.161029053E0,2.062860260E0,8.426134384E0
1.508143498E2,9.265731812E-2,-7.806266785E0,2.049837341E0,8.071444705E0
1.508244158E2,3.564088440E-1,-7.698790283E0,1.940265198E0,7.947517105E0
1.508344818E2,3.303630066E-1,-7.890391846E0,1.716031494E0,8.081595590E0
1.508445478E2,2.965333557E-1,-8.220605164E0,1.476828918E0,8.357470008E0
1.508546138E2,4.016148376E-1,-8.553063812E0,1.345551910E0,8.667566267E0
1.508646798E2,7.084767151E-1,-8.792416077E0,1.178050232E0,8.899231544E0
1.508747458E2,1.187031555E0,-9.155710602E0,1.027463379E0,9.289335904E0
1.508848118E2,1.861828308E0,-9.631870422E0,1.019679565E0,9.863015710E0
1.508948778E2,2.397863617E0,-9.812395020E0,1.110091553E0,1.016194613E1
1.509049438E2,2.618355103E0,-9.550589447E0,1.154399414E0,9.970064204E0
1.509150098E2,2.726580048E0,-9.082363129E0,1.102307739E0,9.546656017E0
1.509250758E2,2.678380280E0,-8.629854126E0,1.097667389E0,9.102361059E0
1.509351418E2,2.759361877E0,-8.345445557E0,1.086889801E0,8.856741441E0
1.509452078E2,2.924468536E0,-8.249944153E0,9.581575012E-1,8.805234837E0
1.509552738E2,3.113525391E0,-8.324189758E0,8.080197144E-1,8.924072576E0
1.509653398E2,3.423530731E0,-8.513246613E0,7.056326294E-1,9.202926054E0
1.509754058E2,3.827241211E0,-8.735384674E0,6.285429382E-1,9.557708246E0
1.509854719E2,4.064946899E0,-8.940907288E0,5.743556213E-1,9.838368808E0
1.509955379E2,4.121828613E0,-9.205706635E0,5.029541016E-1,1.009888452E1
1.510056039E2,4.002975769E0,-9.334738312E0,4.144880676E-1,1.016528183E1
1.510156699E2,3.885170746E0,-9.272467804E0,4.114942932E-1,1.006193512E1
1.510257359E2,3.890559540E0,-9.240584106E0,4.312532043E-1,1.003547844E1
1.510358019E2,4.032913513E0,-9.564510498E0,4.632865906E-1,1.039032660E1
1.510458679E2,4.281396790E0,-1.031340317E1,4.710704041E-1,1.117669677E1
1.510559339E2,4.716242523E0,-1.124042542E1,2.477348328E-1,1.219227131E1
1.510659999E2,4.823120270E0,-1.174981613E1,-5.054988098E-1,1.271126262E1
1.510760659E2,4.705614624E0,-1.167332520E1,-1.705104218E0,1.270105155E1
1.510861319E2,4.659061432E0,-1.102562210E1,-3.498225403E0,1.247031584E1
1.510961979E2,5.170098724E0,-9.875114594E0,-5.892346802E0,1.260823381E1
1.511062639E2,6.912774811E0,-9.251960449E0,-4.007466431E0,1.222477055E1
1.511163299E2,7.779622192E0,-9.550439758E0,-5.783972168E-1,1.233158402E1
1.511263959E2,8.380622406E0,-1.020667511E1,8.210426331E-1,1.323197490E1
1.511364619E2,9.371561737E0,-1.085512665E1,1.386566620E0,1.440772400E1
1.511465279E2,1.026969406E1,-1.105690704E1,1.823957062E0,1.520028384E1
1.511565939E2,1.061891785E1,-1.063987427E1,1.552571411E0,1.511220760E1
1.511666599E2,1.048030609E1,-9.800569611E0,9.270222473E-1,1.437871172E1
1.511767259E2,1.019754410E1,-9.101822662E0,5.987548828E-1,1.368179772E1
1.511867919E2,9.976902924E0,-8.631351013E0,-4.090992737E-1,1.319871867E1
1.511968579E2,1.030112869E1,-8.457562408E0,-4.506977692E0,1.406970014E1
1.512069239E2,1.127575195E1,-9.548493805E0,-1.078716797E1,1.829424251E1
1.512169899E2,9.191486206E0,-1.265423538E1,-9.598489838E0,1.835058852E1
1.512270559E2,5.475014648E0,-1.521046967E1,-3.417094116E0,1.652303559E1
1.512371219E2,3.846401367E0,-1.706660980E1,1.480571136E0,1.755722257E1
1.512471879E2,2.391576691E0,-1.883637955E1,3.364104309E0,1.928330966E1
1.512572539E2,3.900888062E-1,-1.996712814E1,2.243235168E0,2.009652904E1
1.512673199E2,-1.010249176E0,-2.063219513E1,2.115850067E0,2.076499219E1
1.512773859E2,-2.022294617E0,-2.055944641E1,2.608924713E0,2.082275199E1
1.512874519E2,-3.017125854E0,-2.004122406E1,3.282673645E0,2.053118741E1
1.512975179E2,-3.643423462E0,-1.898801422E1,4.006268921E0,1.974511102E1
1.513075839E2,-3.492537231E0,-1.717124222E1,4.638853455E0,1.812645407E1
1.513176499E2,-2.620750122E0,-1.461440918E1,4.439767456E0,1.549712302E1
1.513277159E2,-1.319356384E0,-1.223405914E1,3.694766693E0,1.284773152E1
1.513377819E2,6.008505249E-1,-9.937983856E0,1.129850464E0,1.002003526E1
1.513478479E2,4.651127930E0,-8.047565002E0,-4.646188202E0,1.039150414E1
1.513579139E2,5.657934265E0,-7.265291748E0,-1.886227570E0,9.399709505E0
1.513679799E2,5.578299866E0,-7.444618835E0,1.011895752E-1,9.303226232E0
1.513780459E2,5.074896698E0,-8.158933411E0,3.284170532E-1,9.614084910E0
1.513881119E2,3.886368256E0,-8.440647583E0,1.920506287E-1,9.294367826E0
1.513981779E2,2.603835297E0,-8.177644501E0,8.711883545E-2,8.582622998E0
1.514082439E2,1.564396820E0,-7.322173462E0,4.450245667E-1,7.500640538E0
1.514183099E2,1.254990234E0,-6.104904785E0,8.737330627E-1,6.293510339E0
1.514283759E2,9.428892517E-1,-4.910987549E0,1.481020203E0,5.215386820E0
1.514384409E2,1.716929626E-1,-4.126618652E0,2.552492065E0,4.855272981E0
1.514485069E2,-8.484356689E-1,-3.801045685E0,3.653452606E0,5.339991323E0
1.514585739E2,-1.951641541E0,-3.828738098E0,4.549339600E0,6.258165140E0
1.514686389E2,-3.211272125E0,-3.813170471E0,4.947511597E0,7.023560970E0
1.514787049E2,-4.467759247E0,-3.777394867E0,4.922812958E0,7.646154072E0
1.514887709E2,-5.582042084E0,-3.794758759E0,4.548441467E0,8.139269478E0
1.514988369E2,-6.410269775E0,-3.832180939E0,3.828588409E0,8.392571629E0
1.515089029E2,-7.010820923E0,-3.937711487E0,2.758164368E0,8.500861865E0
1.515189689E2,-7.229067078E0,-4.090393982E0,1.640738068E0,8.466566904E0
1.515290349E2,-6.866071930E0,-4.389322357E0,7.834707642E-1,8.186752771E0
1.515391009E2,-5.846542053E0,-4.731959839E0,8.696914673E-2,7.522038389E0
1.515491669E2,-4.577930145E0,-4.876559143E0,-3.987707520E-1,6.700544127E0
1.515592329E2,-3.377875671E0,-4.828359375E0,-1.001716919E0,5.977167815E0
1.515692989E2,-2.089055786E0,-4.970563660E0,-2.680924988E0,6.021462942E0
1.515793649E2,-9.547146606E-1,-5.775589600E0,-6.004313965E0,8.385743944E0
1.515894309E2,-1.712438965E-1,-7.588918762E0,-1.351778961E1,1.550327864E1
1.515994969E2,6.290069733E0,-1.095017899E1,-2.070419540E1,2.425149695E1
1.516095629E2,2.105267075E1,-1.482726654E1,-8.447233887E0,2.710015754E1
1.516196289E2,2.734842865E1,-2.109039230E1,3.157234497E0,3.468009987E1
1.516296949E2,2.490146713E1,-2.582819000E1,-1.546883240E0,3.591060166E1
1.516397609E2,1.779514481E1,-2.211022156E1,-7.456743622E0,2.934505242E1
1.516498269E2,1.443298645E1,-1.333756439E1,-5.543272705E0,2.041885389E1
1.516598929E2,1.259705429E1,-6.625971222E0,-2.308948517E0,1.441944918E1
1.516699589E2,1.035756134E1,-3.318000183E0,4.195774841E-1,1.088412823E1
1.516800249E2,8.865613861E0,-4.078718262E0,2.129920807E0,9.988574194E0
1.516900909E2,7.957901459E0,-9.351802826E0,2.756817169E0,1.258508850E1
1.517001569E2,7.338788910E0,-1.376148285E1,1.695973206E-1,1.559695471E1
1.517102229E2,1.043899200E1,-1.638313110E1,-5.710175629E0,2.024810225E1
1.517202889E2,1.267998184E1,-1.673340271E1,-5.834716644E0,2.179065451E1
1.517303549E2,8.964707794E0,-1.469284607E1,-4.489613800E0,1.778770203E1
1.517404209E2,1.953886871E0,-1.177676010E1,-4.553530884E-1,1.194642619E1
1.517504869E2,-2.307451630E0,-9.015751648E0,4.508175201E0,1.034078113E1
1.517605529E2,-4.271966400E0,-7.078779602E0,6.171366577E0,1.031719841E1
1.517706189E2,-4.880451050E0,-6.000272369E0,5.314099274E0,9.384120739E0
1.517806849E2,-4.716990967E0,-5.505850525E0,4.558620300E0,8.564193647E0
1.517907509E2,-4.201163635E0,-5.852679291E0,3.733835449E0,8.114502938E0
1.518008169E2,-3.302133179E0,-6.859036560E0,2.713108063E0,8.081548207E0
1.518108829E2,-2.194885712E0,-8.320447540E0,2.034718781E0,8.842366825E0
1.518209489E2,-1.215622101E0,-9.967173157E0,1.652862854E0,1.017616005E1
1.518310149E2,-8.095166016E-1,-1.132484985E1,1.449286194E0,1.144587139E1
1.518410809E2,-8.285270691E-1,-1.206131836E1,1.397194519E0,1.217020995E1
1.518511469E2,-8.981323242E-1,-1.201985458E1,1.432820435E0,1.213822558E1
1.518612129E2,-1.086440735E0,-1.136571487E1,1.768123169E0,1.155361794E1
1.518712789E2,-1.708696747E0,-1.071007828E1,2.209106140E0,1.106822349E1
1.518813449E2,-2.222129059E0,-1.017898270E1,2.309098206E0,1.067152664E1
1.518914109E2,-1.593137054E0,-9.313332825E0,2.085612946E0,9.676054740E0
1.519014769E2,-7.177574158E-1,-8.524922333E0,1.970352631E0,8.779052681E0
1.519115429E2,-1.628613281E-1,-8.101153564E0,2.008523254E0,8.348016444E0
1.519216089E2,2.975811768E-1,-7.893984375E0,1.964215393E0,8.140128130E0
1.519316749E2,6.539900208E-1,-7.853718109E0,1.820214844E0,8.088372714E0
1.519417409E2,7.668553162E-1,-8.094866638E0,1.519190826E0,8.271811998E0
1.519518069E2,7.872129822E-1,-8.396339722E0,1.313069458E0,8.534774537E0
1.519618729E2,8.223898315E-1,-8.665330353E0,1.181942139E0,8.784148358E0
1.519719389E2,1.013841705E0,-8.925339661E0,1.037342834E0,9.042435691E0
1.519820053E2,1.718875580E0,-9.327403564E0,9.547146606E-1,9.532390602E0
1.519920713E2,2.783910828E0,-9.777667236E0,8.098159790E-1,1.019846743E1
1.520021373E2,3.320844269E0,-9.811347198E0,7.351213074E-1,1.038416794E1
1.520122033E2,3.234324188E0,-9.518256683E0,7.846682739E-1,1.008334109E1
1.520222693E2,3.034639435E0,-9.067394257E0,8.231382751E-1,9.597094963E0
1.520323353E2,3.071013794E0,-8.595725098E0,9.096583557E-1,9.173063501E0
1.520424013E2,3.213068390E0,-8.244854736E0,9.478289795E-1,8.899427952E0
1.520524673E2,3.403322754E0,-8.202043762E0,7.123686218E-1,8.908624849E0
1.520625333E2,3.649411011E0,-8.397836609E0,4.231700134E-1,9.166293324E0
1.520725993E2,3.899989929E0,-8.530460815E0,2.718347168E-1,9.383633480E0
1.520826653E2,3.926035767E0,-8.520431671E0,2.507286072E-1,9.384795018E0
1.520927313E2,3.788920898E0,-8.486003265E0,2.462379456E-1,9.296709424E0
1.521027973E2,3.574716339E0,-8.440797272E0,2.707868958E-1,9.170549658E0
1.521128633E2,3.443439331E0,-8.480015717E0,3.755690002E-1,9.160185208E0
1.521229293E2,3.416944427E0,-8.699609070E0,5.173242188E-1,9.360893736E0
1.521329953E2,3.567381592E0,-9.240434418E0,6.586303711E-1,9.927015343E0
1.521430613E2,3.976929932E0,-1.029050079E1,7.280859375E-1,1.105624201E1
1.521531273E2,4.432432709E0,-1.143756546E1,4.303550720E-1,1.227393860E1
1.521631933E2,4.602928162E0,-1.216041229E1,-6.107299805E-1,1.301674175E1
1.521732593E2,4.555776215E0,-1.231369354E1,-2.463876343E0,1.335862389E1
1.521833253E2,4.791236572E0,-1.163186142E1,-4.957840118E0,1.352169836E1
1.521933913E2,6.098617859E0,-1.042102936E1,-5.982160034E0,1.347505960E1
1.522034573E2,7.087910614E0,-9.657167816E0,-2.650388489E0,1.226881927E1
1.522135233E2,7.367978210E0,-9.607920227E0,1.630110168E-1,1.210891434E1
1.522235893E2,8.303383026E0,-1.008228378E1,9.003776550E-1,1.309233730E1
1.522336553E2,9.618398438E0,-1.073313034E1,1.394500122E0,1.447958238E1
1.522437213E2,1.083716400E1,-1.104104004E1,1.827549591E0,1.557846675E1
1.522537873E2,1.158051819E1,-1.065768723E1,1.397942963E0,1.580028300E1
1.522638533E2,1.153531219E1,-9.795480194E0,5.915698242E-1,1.514479496E1
1.522739193E2,1.131182693E1,-9.011111298E0,2.993774414E-4,1.446228044E1
1.522839853E2,1.125539429E1,-8.328979797E0,-2.037562866E0,1.414946880E1
1.522940513E2,1.202883591E1,-7.995024261E0,-8.092172241E0,1.655586174E1
1.523041173E2,1.199814972E1,-9.701176300E0,-1.084524719E1,1.885968730E1
1.523141833E2,9.118288422E0,-1.317245773E1,-5.875431976E0,1.706392474E1
1.523242493E2,5.988896027E0,-1.602597382E1,-9.157955933E-1,1.713293302E1
1.523343153E2,4.497996368E0,-1.856978394E1,3.101550293E0,1.935687116E1
1.523443813E2,2.467169495E0,-1.997850449E1,3.435356140E0,2.042129375E1
1.523544463E2,3.375480652E-1,-2.083637054E1,2.537223816E0,2.099299361E1
1.523645123E2,-1.107696533E0,-2.140369080E1,2.759810944E0,2.160929262E1
1.523745783E2,-2.296973419E0,-2.141491745E1,3.066822510E0,2.175500348E1
1.523846443E2,-3.488196259E0,-2.082888611E1,3.875590668E0,2.147161411E1
1.523947103E2,-4.038901062E0,-1.947659821E1,4.657414856E0,2.042895280E1
1.524047763E2,-3.173251190E0,-1.696751587E1,4.805606689E0,1.791814649E1
1.524148423E2,-1.582808533E0,-1.388213196E1,4.075275421E0,1.455426880E1
1.524249083E2,1.248403931E-1,-1.101948486E1,8.771759033E-1,1.105504723E1
1.524349743E2,4.437522125E0,-8.516539764E0,-5.231471100E0,1.093578264E1
1.524450403E2,5.530399475E0,-7.309898987E0,-2.458337860E0,9.490172105E0
1.524551063E2,5.447771301E0,-7.054679718E0,-2.291734314E-1,8.916234549E0
1.524651723E2,4.439019012E0,-7.814200287E0,7.140151978E-1,9.015344343E0
1.524752383E2,2.689906311E0,-8.231532440E0,1.084943848E0,8.727589898E0
1.524853043E2,7.134164429E-1,-7.900420990E0,9.466314697E-1,7.988850104E0
1.524953703E2,-2.453398132E-1,-6.893015900E0,1.202449493E0,7.001410187E0
1.525054363E2,-2.555186462E-1,-5.588478699E0,1.714833984E0,5.851242564E0
1.525155023E2,-2.859054565E-1,-4.433181152E0,1.939816132E0,4.847445068E0
1.525255683E2,-7.897576904E-1,-3.510799255E0,2.374212799E0,4.311184876E0
1.525356343E2,-1.488055573E0,-2.982847137E0,3.235222321E0,4.645250251E0
1.525457003E2,-2.370470581E0,-2.869981842E0,4.197421417E0,5.610193678E0
1.525557663E2,-3.584446106E0,-2.921923828E0,4.776417389E0,6.648312253E0
1.525658323E2,-4.880750427E0,-3.044369202E0,4.960684204E0,7.595939464E0
1.525758983E2,-5.991440735E0,-3.093167725E0,4.665498047E0,8.199507344E0
1.525859643E2,-6.800657959E0,-3.006797333E0,3.809577942E0,8.354798799E0
1.525960303E2,-7.281308441E0,-2.915187836E0,2.605182495E0,8.264547693E0
1.526060963E2,-7.468269653E0,-3.014431458E0,1.416055298E0,8.177228212E0
1.526161623E2,-6.754104767E0,-3.140319672E0,3.733236694E-1,7.457808619E0
1.526262283E2,-5.294639740E0,-3.390748901E0,-4.598437500E-1,6.304113289E0
1.526362943E2,-3.973487091E0,-3.925437012E0,-1.320553894E0,5.739470183E0
1.526463603E2,-3.045417023E0,-4.985532532E0,-2.719544678E0,6.444068802E0
1.526564263E2,-2.395917664E0,-6.653064880E0,-6.521937561E0,9.619738214E0
1.526664923E2,1.020877075E-1,-1.000699036E1,-2.109473328E1,2.334819158E1
1.526765583E2,1.454809708E1,-1.415276917E1,-1.842024490E1,2.740900264E1
1.526866243E2,2.945679428E1,-1.911240555E1,9.921368408E-1,3.512792494E1
1.526966903E2,3.383503967E1,-2.669922867E1,8.135581970E-1,4.310824281E1
1.527067563E2,2.366024826E1,-2.685460556E1,-5.476212158E0,3.620726567E1
1.527168223E2,1.411145508E1,-1.835004089E1,-6.200256500E0,2.396456438E1
1.527268883E2,1.191192902E1,-9.406738586E0,-4.520599365E0,1.583719048E1
1.527369543E2,9.146429901E0,-2.800675964E0,-1.609902191E0,9.700141796E0
1.527470203E2,5.985004120E0,-1.818717957E-1,1.052760773E0,6.079609931E0
1.527570863E2,4.036805420E0,-2.396666107E0,3.039279785E0,5.592586883E0
1.527671523E2,3.119812317E0,-8.876690826E0,3.868555298E0,1.017322904E1
1.527772183E2,3.389551392E0,-1.328292801E1,1.788480835E0,1.382475674E1
1.527872843E2,7.024891663E0,-1.646531021E1,-5.169499969E0,1.863274733E1
1.527973503E2,1.353036346E1,-1.873489059E1,-8.394094391E0,2.458714464E1
1.528074163E2,1.208437042E1,-1.844778763E1,-6.392307129E0,2.296115126E1
1.528174823E2,3.903881836E0,-1.521211624E1,2.824626160E-1,1.570759559E1
1.528275483E2,-1.362915802E0,-1.107980942E1,5.926775208E0,1.263908148E1
1.528376143E2,-3.525618439E0,-8.075107727E0,6.007307739E0,1.066419694E1
1.528476803E2,-4.217030640E0,-6.319259033E0,4.822222137E0,8.998344764E0
1.528577463E2,-4.159849548E0,-5.509592743E0,4.042792969E0,8.000258461E0
1.528678123E2,-3.502266998E0,-5.746699677E0,3.042722626E0,7.385701881E0
1.528778783E2,-2.489772491E0,-6.661746826E0,2.280657349E0,7.468549777E0
1.528879443E2,-1.334624634E0,-8.005502472E0,1.785936127E0,8.310166099E0
1.528980103E2,-5.998027039E-1,-9.461374969E0,1.673070831E0,9.626865825E0
1.529080763E2,-4.321513367E-1,-1.063658112E1,1.555714874E0,1.075843211E1
1.529181423E2,-3.903881836E-1,-1.127679977E1,1.501377869E0,1.138300275E1
1.529282083E2,-3.989204407E-1,-1.136137390E1,1.482966156E0,1.146469115E1
1.529382743E2,-6.587800598E-1,-1.103071152E1,1.768572235E0,1.119099797E1
1.529483403E2,-1.320553894E0,-1.071591614E1,2.415377197E0,1.106384961E1
1.529584063E2,-2.036365356E0,-1.053449341E1,2.858006744E0,1.110362724E1
1.529684723E2,-1.806593170E0,-9.970765686E0,2.767145691E0,1.050414406E1
1.529785383E2,-7.177574158E-1,-9.117240601E0,2.376308441E0,9.449131901E0
1.529886036E2,5.613327026E-2,-8.637787628E0,2.115251312E0,8.893189201E0
1.529986696E2,6.087840271E-1,-8.399333496E0,1.970202942E0,8.648764120E0
1.530087356E2,9.461824036E-1,-8.280780029E0,1.886826324E0,8.545565670E0
1.530188016E2,9.469308472E-1,-8.245154114E0,1.666035461E0,8.464922832E0
1.530288676E2,8.394543457E-1,-8.242609406E0,1.531315613E0,8.425569471E0
1.530389336E2,6.756948853E-1,-8.141719208E0,1.482966156E0,8.303212863E0
1.530489996E2,8.346643066E-1,-8.203840027E0,1.288221130E0,8.346206885E0
1.530590656E2,1.657353516E0,-8.617879028E0,1.123264160E0,8.847394079E0
1.530691316E2,2.658022614E0,-9.051527252E0,9.990225220E-1,9.486478578E0
1.530791976E2,3.102747803E0,-9.236243134E0,8.924441528E-1,9.784257137E0
1.530892636E2,3.026406555E0,-9.231902161E0,8.993298340E-1,9.756841102E0
1.530993296E2,2.999911652E0,-9.034911804E0,9.309141541E-1,9.565338593E0
1.531093956E2,3.236270142E0,-8.677155762E0,8.313711548E-1,9.298260834E0
1.531194616E2,3.431164856E0,-8.389903107E0,6.580316162E-1,9.088254619E0
1.531295276E2,3.538940735E0,-8.161478119E0,6.222560120E-1,8.917456429E0
1.531395936E2,3.790268097E0,-8.135581970E0,5.245092773E-1,8.990491434E0
1.531496596E2,4.191733246E0,-8.328830109E0,2.911445618E-1,9.328708578E0
1.531597256E2,4.541406097E0,-8.563691711E0,7.514373779E-2,9.693649037E0
1.531697916E2,4.564757538E0,-8.711434479E0,-7.469467163E-2,9.835226553E0
1.531798576E2,4.271217957E0,-8.844208374E0,-9.580078125E-2,9.822041661E0
1.531899236E2,3.973187714E0,-8.983119507E0,1.616638184E-2,9.822571865E0
1.531999896E2,3.694467316E0,-8.979976044E0,2.401007080E-1,9.713223298E0
1.532100556E2,3.386557617E0,-8.909023590E0,5.032534790E-1,9.544251562E0
1.532201216E2,3.235372009E0,-8.993747406E0,6.911128235E-1,9.582941165E0
1.532301876E2,3.276087341E0,-9.741292877E0,6.864724731E-1,1.030032910E1
1.532402536E2,3.479664001E0,-1.092667786E1,3.028202820E-1,1.147135784E1
1.532503196E2,3.649860077E0,-1.174472672E1,-6.635700989E-1,1.231667201E1
1.532603856E2,3.762425995E0,-1.212448700E1,-2.110461273E0,1.286907460E1
1.532704516E2,3.876339111E0,-1.184905975E1,-3.848497009E0,1.304749597E1
1.532805176E2,4.797673187E0,-1.073792038E1,-4.755011902E0,1.268584803E1
1.532905836E2,6.023474121E0,-9.862241364E0,-2.401456146E0,1.180309437E1
1.533006496E2,6.552773438E0,-9.695787506E0,4.141886902E-1,1.170976889E1
1.533107156E2,7.570956116E0,-1.005504044E1,1.468895416E0,1.267205068E1
1.533207816E2,8.905281372E0,-1.097832047E1,1.803749084E0,1.425065147E1
1.533308476E2,1.006671616E1,-1.162662231E1,2.053280182E0,1.551557540E1
1.533409136E2,1.066202820E1,-1.152408554E1,1.762434998E0,1.579840403E1
1.533509796E2,1.068642746E1,-1.080063995E1,8.482859802E-1,1.521752754E1
1.533610456E2,1.063149170E1,-9.926906891E0,2.406994629E-1,1.454750949E1
1.533711116E2,1.043031006E1,-9.291627960E0,1.422042847E-1,1.396946456E1
1.533811776E2,1.015428406E1,-8.915609894E0,-1.001866608E0,1.354995650E1
1.533912436E2,1.094583801E1,-8.819060669E0,-6.407575378E0,1.544811390E1
1.534013096E2,1.192974197E1,-1.055305481E1,-1.275198212E1,2.040340063E1
1.534113756E2,7.811655579E0,-1.394589935E1,-7.720046082E0,1.775131497E1
1.534214416E2,4.115841064E0,-1.588361984E1,-1.321302338E0,1.646132944E1
1.534315076E2,2.251468048E0,-1.791953613E1,2.219584351E0,1.819630287E1
1.534415736E2,6.048921204E-1,-1.931882629E1,3.593876495E0,1.965957507E1
1.534516396E2,-8.707392883E-1,-1.973151810E1,3.094215546E0,1.999162733E1
1.534617056E2,-2.037562866E0,-1.989363098E1,3.043471069E0,2.022797400E1
