"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.649488000E1,2.057920532E0,-8.664881287E0,-6.563850403E-1,8.930064163E0
6.650494600E1,2.311044159E0,-9.105115814E0,-1.448238373E0,9.504812122E0
6.651501200E1,2.345921631E0,-9.209149475E0,-2.036814423E0,9.719073790E0
6.652507800E1,2.329156494E0,-9.000333710E0,-2.279759216E0,9.572266134E0
6.653514400E1,2.313289490E0,-8.425828400E0,-2.274669800E0,9.028843513E0
6.654521000E1,2.826272736E0,-7.884703674E0,-2.615511017E0,8.774808687E0
6.655527600E1,4.429289246E0,-7.406148834E0,-3.556753693E0,9.333817044E0
6.656534200E1,5.131179657E0,-7.347321167E0,-3.407514038E0,9.587663163E0
6.657540800E1,5.168601837E0,-7.837402039E0,-2.636018372E0,9.751302914E0
6.658547400E1,4.305496674E0,-8.538693695E0,-1.353335724E0,9.658059288E0
6.659554000E1,3.705993347E0,-8.930578766E0,-1.481918335E-2,9.669014603E0
6.660560600E1,3.379073181E0,-9.380692749E0,8.306227112E-1,1.000527192E1
6.661567300E1,3.274291077E0,-9.810149689E0,1.597777405E0,1.046484169E1
6.662573850E1,3.387904816E0,-1.010309052E1,1.930984497E0,1.082954469E1
6.663580450E1,3.617227936E0,-1.044288391E1,2.098336487E0,1.124905233E1
6.664587050E1,3.948489075E0,-1.078746735E1,2.326462097E0,1.172059911E1
6.665593650E1,4.666096802E0,-1.137813904E1,1.761087799E0,1.242320158E1
6.666600250E1,5.640720062E0,-1.159997772E1,-4.475692749E-2,1.289880650E1
6.667606850E1,5.985602875E0,-1.122770187E1,-3.052003326E0,1.308447383E1
6.668613450E1,4.704417114E0,-1.106079895E1,-5.941893768E0,1.340816600E1
6.669620050E1,2.837798767E0,-1.161838943E1,-6.279142456E0,1.350806074E1
6.670626650E1,1.294058990E0,-1.266950363E1,-5.229076080E0,1.376714014E1
6.671633250E1,5.164260864E-1,-1.401221146E1,-4.485422516E0,1.472167725E1
6.672639850E1,3.489244080E-1,-1.544428345E1,-4.052672424E0,1.597096720E1
6.673646450E1,1.212478638E-2,-1.650452866E1,-3.654051361E0,1.690419192E1
6.674653050E1,-3.835025024E-1,-1.685240524E1,-3.614383850E0,1.723990740E1
6.675659650E1,-6.170169067E-1,-1.660257477E1,-3.862268372E0,1.705706058E1
6.676666250E1,-8.069718933E-1,-1.634735550E1,-4.289629669E0,1.692005195E1
6.677672850E1,-7.107220459E-1,-1.632011215E1,-3.603157196E0,1.672823745E1
6.678679450E1,-2.260299683E-2,-1.617311783E1,-2.520009613E0,1.636828334E1
6.679686050E1,9.415420532E-1,-1.577584396E1,-2.517165527E0,1.600312084E1
6.680692650E1,2.300266571E0,-1.484507950E1,-4.659211121E0,1.572818680E1
6.681699250E1,5.037773895E0,-1.387883881E1,-5.482050018E0,1.574973666E1
6.682705950E1,8.315956879E0,-1.279419434E1,-1.910028076E0,1.537838596E1
6.683712550E1,9.559121704E0,-1.191162964E1,2.445913696E0,1.546758618E1
6.684719150E1,9.427695007E0,-1.210293182E1,4.848118286E0,1.608933320E1
6.685725750E1,1.007734406E1,-1.284658539E1,6.038293304E0,1.740829128E1
6.686732350E1,1.114582214E1,-1.325673248E1,6.574029236E0,1.852533853E1
6.687738950E1,1.180699722E1,-1.263507523E1,6.807543640E0,1.858475073E1
6.688745550E1,1.251981491E1,-1.109986771E1,7.340884552E0,1.827132766E1
6.689752150E1,1.229992218E1,-8.980125732E0,6.627318420E0,1.660879566E1
6.690758750E1,1.037492523E1,-7.591613159E0,5.110522614E0,1.383434513E1
6.691765350E1,8.173153839E0,-6.955136719E0,3.659440155E0,1.133868920E1
6.692771950E1,6.475534058E0,-6.686894531E0,2.065105591E0,9.534765907E0
6.693778550E1,5.437442780E0,-6.912176056E0,3.870950317E-1,8.803056536E0
6.694785150E1,4.072131958E0,-7.903115387E0,2.317181396E-1,8.893547369E0
6.695791750E1,2.154320068E0,-9.363777924E0,1.046174469E0,9.665190789E0
6.696798350E1,3.667373657E-2,-1.044737457E1,1.272503815E0,1.052464947E1
6.697804950E1,-2.212399292E0,-1.109642487E1,-1.699565735E0,1.144176032E1
6.698811550E1,-3.838617554E0,-1.138068375E1,-3.864214325E0,1.261693701E1
6.699818150E1,-4.551734619E0,-1.119656662E1,-1.065634003E0,1.213329996E1
6.700824750E1,-3.885470123E0,-1.080318466E1,1.433419189E0,1.156980412E1
6.701831350E1,-1.957778778E0,-9.888885956E0,1.795216827E0,1.023942218E1
6.702837950E1,-4.113446045E-1,-8.249794464E0,2.080673218E0,8.518069859E0
6.703844650E1,6.427633667E-1,-6.534810791E0,2.550396423E0,7.044247209E0
6.704851250E1,2.024390259E0,-5.053042145E0,3.088826752E0,6.258773166E0
6.705857850E1,3.183130646E0,-3.846700745E0,3.943249969E0,6.362283210E0
6.706864450E1,3.761677551E0,-2.274819489E0,4.907095642E0,6.588217463E0
6.707871050E1,4.279001770E0,5.378315735E-1,5.798791351E0,7.226693579E0
6.708877650E1,5.406606903E0,2.276166687E0,6.280938721E0,8.594330934E0
6.709884250E1,6.300248566E0,1.471440125E-1,6.247558136E0,8.873937458E0
6.710890850E1,5.115312653E0,-1.569635925E0,5.501060486E0,7.674102354E0
6.711897450E1,3.580254822E0,-1.476529541E0,4.083807678E0,5.628130171E0
6.712904050E1,3.095113678E0,-1.660646667E0,3.540587311E0,4.987307344E0
6.713910650E1,2.906805267E0,-1.955683136E0,3.403472443E0,4.884448593E0
6.714917250E1,2.646795959E0,-2.205812988E0,3.106340332E0,4.639018220E0
6.715923850E1,2.564766541E0,-2.361040192E0,2.525398407E0,4.304669013E0
6.716930450E1,2.814746704E0,-2.726879425E0,1.434616699E0,4.173343441E0
6.717937050E1,3.798950043E0,-3.707190857E0,-7.870632935E-1,5.366074366E0
6.718943650E1,5.641169128E0,-5.399571533E0,-5.815107422E0,9.736202350E0
6.719950250E1,8.469986572E0,-8.918603668E0,-2.022339523E1,2.366997843E1
6.720956850E1,1.078088104E1,-1.700374054E1,-3.453917542E1,3.997885975E1
6.721963450E1,4.977599030E0,-2.679263443E1,-2.614792511E1,3.776686033E1
6.722970050E1,-2.332150269E-1,-3.059382980E1,-1.344818436E1,3.341991134E1
6.723976750E1,2.375260620E0,-2.694531693E1,-1.019754410E1,2.890816274E1
6.724983350E1,4.462520142E0,-1.858714783E1,-8.076604614E0,2.075157084E1
6.725989950E1,2.309996338E0,-1.218062027E1,-5.879473572E0,1.372121725E1
6.726996550E1,6.478527832E-1,-7.900720367E0,-3.513493652E0,8.670970718E0
6.728003150E1,-2.652484131E-1,-5.691165161E0,-8.773255920E-1,5.764496319E0
6.729009750E1,4.567002869E-1,-5.236261139E0,8.843609619E-1,5.330018778E0
6.730016350E1,1.988764343E0,-6.529571686E0,1.219064941E0,6.933729829E0
6.731022950E1,2.932102661E0,-8.815617828E0,8.981323242E-4,9.290443720E0
6.732029550E1,4.182452545E0,-1.116752701E1,-1.837279358E0,1.206574342E1
6.733036150E1,6.700965271E0,-1.287442749E1,-1.746567993E0,1.461862916E1
6.734042750E1,9.568103027E0,-1.420501053E1,-2.785707092E-1,1.712917165E1
6.735049350E1,9.906848602E0,-1.321152649E1,2.286794586E0,1.667091812E1
6.736055950E1,8.439150696E0,-9.651329956E0,4.328698425E0,1.353163199E1
6.737062550E1,7.603139191E0,-6.735842743E0,4.870571594E0,1.126506860E1
6.738069150E1,7.044051819E0,-5.138215027E0,5.359454956E0,1.023443585E1
6.739075750E1,6.963519287E0,-4.239334259E0,5.305716705E0,9.726930943E0
6.740082350E1,7.587571564E0,-5.028942261E0,4.181404724E0,1.001726749E1
6.741088950E1,7.427853699E0,-6.422693939E0,3.305725708E0,1.036107284E1
6.742095550E1,6.752458191E0,-6.941365356E0,2.648891602E0,1.003966490E1
6.743102150E1,5.963299255E0,-6.926845551E0,2.325713654E0,9.431387559E0
6.744108750E1,5.615422668E0,-6.860234070E0,2.262095947E0,9.149473281E0
6.745115450E1,5.623356171E0,-7.129973145E0,2.393372955E0,9.390787282E0
6.746122050E1,5.684429169E0,-7.771389313E0,2.628084869E0,9.980684190E0
6.747128650E1,5.449118500E0,-8.629704437E0,3.006198578E0,1.063963914E1
6.748135250E1,4.918022919E0,-9.682614899E0,3.267704773E0,1.134098211E1
6.749141850E1,4.266278229E0,-1.109208389E1,3.381168823E0,1.235587948E1
6.750148450E1,3.427272949E0,-1.277443542E1,3.367397461E0,1.364814148E1
6.751155050E1,2.533631287E0,-1.376642258E1,3.468886414E0,1.442105582E1
6.752161650E1,1.600920868E0,-1.365729950E1,3.619473267E0,1.421918999E1
6.753168250E1,9.113049316E-1,-1.273731262E1,3.398682404E0,1.321441075E1
6.754174850E1,5.466632080E-1,-1.141211838E1,2.769989777E0,1.175619538E1
6.755181450E1,3.474275208E-1,-9.962233429E0,2.139051819E0,1.019521179E1
6.756188050E1,1.770817566E-1,-8.665629730E0,1.633253632E0,8.819978118E0
6.757194650E1,4.275109863E-1,-7.749834137E0,7.917036438E-1,7.801890121E0
6.758201250E1,9.765692139E-1,-7.491920471E0,-5.153782654E-1,7.572857752E0
6.759207850E1,1.102307739E0,-7.720345459E0,-1.968556366E0,8.043259944E0
6.760214450E1,1.583257599E0,-8.171806641E0,-3.354524231E0,8.974294469E0
6.761221050E1,2.050735474E0,-8.596772919E0,-3.759282532E0,9.604281636E0
6.762227637E1,1.835782471E0,-8.627010040E0,-3.301235046E0,9.417725434E0
6.763234238E1,1.624721375E0,-8.280181274E0,-2.553988953E0,8.816120522E0
6.764240837E1,1.567689972E0,-7.979007568E0,-1.817221069E0,8.332136943E0
6.765247537E1,1.845961304E0,-7.742349701E0,-1.269510040E0,8.059975668E0
6.766254137E1,2.383343811E0,-7.668104095E0,-9.226812744E-1,8.082789672E0
6.767260737E1,3.325634308E0,-7.617209930E0,-9.521699524E-1,8.365904511E0
6.768267338E1,4.186943207E0,-7.657476196E0,-1.031205597E0,8.788106741E0
6.769273937E1,4.508773956E0,-8.049960022E0,-7.405101013E-1,9.256308884E0
6.770280537E1,4.466861115E0,-8.444090424E0,-3.011737061E-1,9.557521483E0
6.771287137E1,4.206702118E0,-8.764573975E0,3.200344849E-1,9.727102433E0
6.772293737E1,3.898493042E0,-9.165290680E0,8.809181213E-1,9.998840832E0
6.773300338E1,3.505859528E0,-9.669142914E0,1.373843079E0,1.037645510E1
6.774306937E1,3.244503021E0,-1.023047562E1,1.697619781E0,1.086606387E1
6.775313537E1,3.618724823E0,-1.091096054E1,1.171463928E0,1.155493648E1
6.776320137E1,4.382137299E0,-1.142080032E1,5.987548828E-3,1.223265479E1
6.777326737E1,5.213957520E0,-1.148277145E1,-1.622026978E0,1.271496617E1
6.778333338E1,5.254074097E0,-1.132993927E1,-3.958667908E0,1.310129269E1
6.779339937E1,3.782633972E0,-1.154579041E1,-6.040688324E0,1.356847491E1
6.780346537E1,2.003733215E0,-1.248433868E1,-5.774541779E0,1.390032345E1
6.781353137E1,8.701405334E-1,-1.337214249E1,-4.415667572E0,1.410919769E1
6.782359737E1,4.445755005E-1,-1.422536819E1,-3.031346283E0,1.455155689E1
6.783366338E1,2.826123047E-1,-1.520642807E1,-1.922152863E0,1.533003575E1
6.784372937E1,3.876937866E-2,-1.571971069E1,-9.599537659E-1,1.574904183E1
6.785379637E1,1.216969299E-1,-1.547975967E1,-1.625918884E0,1.556539052E1
6.786386237E1,3.023712158E-1,-1.523965897E1,-2.992576904E0,1.553364575E1
6.787392837E1,6.316864014E-1,-1.557436295E1,-4.507726135E0,1.622588684E1
6.788399438E1,1.039588165E0,-1.606100098E1,-5.003195801E0,1.685433072E1
6.789406037E1,1.586251373E0,-1.591894638E1,-4.767735443E0,1.669312279E1
6.790412637E1,2.524200897E0,-1.502740036E1,-5.544769592E0,1.621538842E1
6.791419237E1,4.214485931E0,-1.384276382E1,-7.255112915E0,1.618705240E1
6.792425837E1,6.513405304E0,-1.286814056E1,-6.669680328E0,1.589018961E1
6.793432438E1,8.332422638E0,-1.218017120E1,-2.547103271E0,1.497576618E1
6.794439037E1,8.324189758E0,-1.159174484E1,2.189047852E0,1.443788815E1
6.795445637E1,8.482410736E0,-1.215247879E1,4.594844971E0,1.551601215E1
6.796452237E1,9.702373810E0,-1.359383148E1,5.837261353E0,1.769186061E1
6.797458837E1,1.124551483E1,-1.452938599E1,6.825356598E0,1.959974882E1
6.798465438E1,1.243329483E1,-1.414214127E1,7.744744720E0,2.036094425E1
6.799472037E1,1.317889435E1,-1.251262985E1,8.238867188E0,1.995314749E1
