"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.727692843E2,6.217171326E0,-5.484594727E0,1.070124664E0,8.359375898E0
1.727793493E2,6.077811127E0,-5.535339203E0,1.200653229E0,8.307908062E0
1.727894153E2,6.024222565E0,-5.568420410E0,1.215472412E0,8.293125862E0
1.727994803E2,5.919739838E0,-5.548960876E0,1.258732452E0,8.210888742E0
1.728095463E2,5.813161469E0,-5.413791962E0,1.276695099E0,8.045616200E0
1.728196113E2,5.745651855E0,-5.300926666E0,1.231339417E0,7.913819275E0
1.728296773E2,5.813011780E0,-5.287155304E0,1.033750305E0,7.925513034E0
1.728397433E2,6.117628326E0,-5.289400635E0,7.310797119E-1,8.120197840E0
1.728498083E2,6.484365692E0,-5.563780060E0,3.673361206E-1,8.552051380E0
1.728598743E2,6.730903015E0,-5.832321625E0,1.718426514E-1,8.907893176E0
1.728699393E2,6.766977997E0,-6.031108246E0,1.356179810E-1,9.065575002E0
1.728800053E2,6.746470642E0,-6.130800934E0,1.778302002E-1,9.117741485E0
1.728900703E2,6.640491028E0,-6.048921204E0,2.444416809E-1,8.985840003E0
1.729001363E2,6.720275116E0,-5.986800385E0,1.667532349E-1,9.001760001E0
1.729102023E2,7.215445404E0,-6.131848755E0,-1.249900818E-1,9.469838650E0
1.729202673E2,8.063881073E0,-6.455924835E0,-6.143225098E-1,1.034806917E1
1.729303333E2,8.786428528E0,-6.764283600E0,-1.020727386E0,1.113547230E1
1.729403983E2,9.258397064E0,-7.110363922E0,-1.327140198E0,1.174889324E1
1.729504643E2,9.225615234E0,-7.052135010E0,-1.530866547E0,1.171273397E1
1.729605293E2,9.039701843E0,-6.954537964E0,-1.624571686E0,1.152046183E1
1.729705953E2,8.894653473E0,-7.123985596E0,-1.667532349E0,1.151723471E1
1.729806613E2,8.574918365E0,-7.207661591E0,-1.421294403E0,1.129157599E1
1.729907263E2,8.260422363E0,-6.946604462E0,-7.508386230E-1,1.081913351E1
1.730007923E2,8.254584503E0,-6.588848419E0,-3.442840576E-3,1.056177545E1
1.730108573E2,8.643026733E0,-6.263425140E0,5.330415344E-1,1.068721380E1
1.730209233E2,9.063951416E0,-5.914650421E0,7.884104919E-1,1.085172318E1
1.730309883E2,9.435927887E0,-5.628894653E0,8.005352783E-1,1.101644438E1
1.730410543E2,9.755064240E0,-5.523962860E0,6.150709534E-1,1.122736640E1
1.730511203E2,9.923314362E0,-5.538183289E0,2.722837830E-1,1.136739990E1
1.730611853E2,9.876312103E0,-5.643863525E0,-1.199006653E-1,1.137581260E1
1.730712513E2,9.646539917E0,-5.838907928E0,-5.730084229E-1,1.129056760E1
1.730813163E2,9.231752472E0,-5.999523926E0,-1.059496765E0,1.106083516E1
1.730913823E2,8.842561798E0,-6.012696533E0,-1.453327789E0,1.079145868E1
1.731014473E2,8.628656616E0,-5.902974701E0,-1.638941803E0,1.058229444E1
1.731115133E2,8.306227112E0,-5.546416168E0,-1.723964996E0,1.013549192E1
1.731215793E2,8.076005859E0,-5.121749268E0,-1.673070831E0,9.708416565E0
1.731316443E2,7.964188385E0,-4.814438324E0,-1.498384094E0,9.426148095E0
1.731417103E2,7.864944763E0,-4.495601349E0,-1.233584747E0,9.142730388E0
1.731517753E2,7.835306396E0,-4.199367371E0,-9.095086670E-1,8.936101983E0
1.731618413E2,7.774981842E0,-3.978277130E0,-5.703140259E-1,8.752273399E0
1.731719063E2,7.659571838E0,-3.770359497E0,-2.342628479E-1,8.540464306E0
1.731819723E2,7.510182495E0,-3.716321869E0,2.679428101E-2,8.379415688E0
1.731920383E2,7.276817780E0,-3.602708130E0,2.195933533E-1,8.122795338E0
1.732021033E2,7.062912598E0,-3.582350464E0,3.350033569E-1,7.926550098E0
1.732121693E2,6.942712555E0,-3.585493927E0,2.980302429E-1,7.819580957E0
1.732222343E2,6.867419128E0,-3.567231903E0,1.984872437E-1,7.741187643E0
1.732323003E2,6.922055511E0,-3.524121552E0,5.269042969E-2,7.767693448E0
1.732423653E2,7.042105865E0,-3.567680969E0,-8.771759033E-2,7.894763891E0
1.732524313E2,7.169191589E0,-3.648063812E0,-2.095642090E-1,8.046713291E0
1.732624973E2,7.322173462E0,-3.741768951E0,-2.475851440E-1,8.226564137E0
1.732725623E2,7.482190704E0,-3.848197632E0,-1.459465027E-1,8.415052176E0
1.732826283E2,7.673343201E0,-3.859424286E0,7.185058594E-3,8.589260930E0
1.732926933E2,7.948321381E0,-3.861819305E0,9.759704590E-2,8.837363085E0
1.733027593E2,8.165370026E0,-3.848796387E0,1.787283325E-1,9.028756564E0
1.733128253E2,8.350984039E0,-3.726949768E0,2.535726929E-1,9.148409048E0
1.733228903E2,8.605754242E0,-3.612737274E0,3.736230469E-1,9.340796051E0
1.733329563E2,8.852441254E0,-3.428021393E0,5.780978394E-1,9.510585888E0
1.733430220E2,9.033414917E0,-3.024909668E0,7.637118530E-1,9.556982754E0
1.733530880E2,9.240135040E0,-2.615061951E0,8.372090149E-1,9.639479421E0
1.733631530E2,9.656718750E0,-2.447859650E0,5.623805237E-1,9.978001089E0
1.733732190E2,1.028017227E1,-2.556383972E0,-1.070274353E-1,1.059379516E1
1.733832850E2,1.095721436E1,-2.750081177E0,-7.840695190E-1,1.132423322E1
1.733933500E2,1.153291718E1,-2.902464294E0,-1.335822144E0,1.196732628E1
1.734034160E2,1.194426178E1,-3.026256866E0,-1.615590363E0,1.242713774E1
1.734134810E2,1.215996323E1,-3.166215820E0,-1.690434723E0,1.267861183E1
1.734235470E2,1.213331863E1,-3.231629791E0,-1.571581879E0,1.265427682E1
1.734336120E2,1.216654953E1,-3.343596954E0,-1.237177277E0,1.267813771E1
1.734436780E2,1.262250137E1,-3.757935333E0,-7.994874573E-1,1.319427145E1
1.734537440E2,1.336810089E1,-4.432582397E0,-3.812571716E-1,1.408897673E1
1.734638090E2,1.388422760E1,-5.211712189E0,-1.224453735E-1,1.483066798E1
1.734738750E2,1.398002838E1,-5.970484314E0,1.483415222E-1,1.520229857E1
1.734839400E2,1.400337982E1,-6.638395386E0,4.631369019E-1,1.550411028E1
1.734940060E2,1.403212006E1,-6.967710571E0,8.210426331E-1,1.568832352E1
1.735040710E2,1.410367126E1,-6.864125977E0,1.130000153E0,1.572598706E1
1.735141370E2,1.435020859E1,-6.514004059E0,1.266665955E0,1.581028710E1
1.735242030E2,1.460587692E1,-6.055357819E0,1.340612183E0,1.586808873E1
1.735342680E2,1.459180618E1,-5.468727722E0,1.480271759E0,1.565308261E1
1.735443340E2,1.430111069E1,-4.931794281E0,1.698368225E0,1.522264157E1
1.735543990E2,1.380609009E1,-4.577780457E0,1.963916016E0,1.467723283E1
1.735644650E2,1.317560120E1,-4.376299438E0,2.220033417E0,1.405976572E1
1.735745300E2,1.262519577E1,-4.449646912E0,2.222129059E0,1.356955355E1
1.735845960E2,1.211041626E1,-4.726870422E0,2.058369598E0,1.316215679E1
1.735946620E2,1.157752441E1,-5.043611755E0,1.841770020E0,1.276202209E1
1.736047270E2,1.097921860E1,-5.311255188E0,1.600322113E0,1.230096352E1
1.736147930E2,1.046758255E1,-5.501060486E0,1.339414673E0,1.190067152E1
1.736248580E2,1.022658371E1,-5.755681000E0,1.139131165E0,1.179018651E1
1.736349240E2,1.020038818E1,-5.919141083E0,1.055006104E0,1.184048935E1
1.736449890E2,1.026909531E1,-6.043682098E0,1.050814819E0,1.196179851E1
1.736550550E2,1.035816010E1,-6.115532684E0,1.045426025E0,1.207411016E1
1.736651210E2,1.030786469E1,-6.122118988E0,1.049916687E0,1.203473059E1
1.736751860E2,1.016027161E1,-6.031557312E0,1.048719177E0,1.186215051E1
1.736852520E2,9.999805298E0,-5.942791901E0,1.021625519E0,1.167718289E1
1.736953170E2,9.736053772E0,-5.884413300E0,1.025367737E0,1.142227832E1
1.737053830E2,9.391021271E0,-5.745202789E0,1.075663147E0,1.106145048E1
1.737154490E2,9.031319275E0,-5.505401459E0,1.110540619E0,1.063519974E1
1.737255140E2,8.813821564E0,-5.279670868E0,1.102008362E0,1.033309235E1
1.737355800E2,8.684640198E0,-5.088817749E0,1.090931396E0,1.012468137E1
1.737456450E2,8.566984863E0,-4.957989807E0,1.086590424E0,9.957689055E0
1.737557110E2,8.468639374E0,-4.864883423E0,1.016236725E0,9.819250513E0
1.737657760E2,8.359516296E0,-4.881648560E0,9.569599915E-1,9.727681008E0
1.737758420E2,8.289761353E0,-4.940625916E0,9.428892517E-1,9.696337858E0
1.737859080E2,8.248297577E0,-5.077591095E0,9.427395630E-1,9.731654645E0
1.737959730E2,8.184230804E0,-5.298232269E0,9.791139221E-1,9.798549031E0
1.738060390E2,7.987090759E0,-5.418582001E0,1.038091278E0,9.707331415E0
1.738161040E2,7.716004486E0,-5.395380249E0,1.105002136E0,9.479867245E0
1.738261700E2,7.501500549E0,-5.363047485E0,1.145717468E0,9.292333256E0
1.738362350E2,7.422764282E0,-5.400319977E0,1.167871399E0,9.253367444E0
1.738463010E2,7.271129608E0,-5.431155853E0,1.154998169E0,9.148814155E0
1.738563670E2,7.043303375E0,-5.451962585E0,1.200653229E0,8.987412678E0
1.738664320E2,6.694079590E0,-5.564079437E0,1.231339417E0,8.791238724E0
1.738764980E2,6.467151489E0,-5.439837799E0,1.310225372E0,8.551758544E0
1.738865630E2,6.365213470E0,-5.451962585E0,1.215771790E0,8.468644496E0
1.738966290E2,6.217470703E0,-5.602250061E0,1.116827545E0,8.443308087E0
1.739066940E2,6.042484589E0,-5.629194031E0,1.080153809E0,8.328636004E0
1.739167600E2,5.771098938E0,-5.578599243E0,1.104403381E0,8.102225577E0
1.739268260E2,5.660928040E0,-5.511838074E0,1.019380188E0,7.966530059E0
1.739368910E2,5.834117889E0,-5.484894104E0,8.376580811E-1,8.051252445E0
1.739469570E2,6.241570587E0,-5.550158386E0,6.279441833E-1,8.375904453E0
1.739570220E2,6.648424530E0,-5.683680725E0,3.888912964E-1,8.755399006E0
1.739670880E2,7.007078705E0,-5.826034698E0,2.125579834E-1,9.115207797E0
1.739771530E2,7.116052094E0,-5.908962250E0,1.139131165E-1,9.250243698E0
1.739872190E2,6.989565125E0,-5.854325867E0,6.526428223E-2,9.117642865E0
1.739972850E2,6.872209167E0,-5.691015472E0,2.080673218E-2,8.922743349E0
1.740073500E2,7.082222443E0,-5.477559357E0,-1.553768921E-1,8.954645343E0
1.740174160E2,7.724536743E0,-5.406756592E0,-3.776646423E-1,9.436318950E0
1.740274810E2,8.408913574E0,-5.491181030E0,-6.351292419E-1,1.006311511E1
1.740375470E2,8.842861176E0,-5.719156952E0,-9.876461792E-1,1.057735293E1
1.740476130E2,8.943901062E0,-6.078858948E0,-1.351389771E0,1.089826347E1
1.740576780E2,8.778195648E0,-6.400090942E0,-1.631008301E0,1.098535712E1
1.740677440E2,8.506061554E0,-6.672075348E0,-1.757495270E0,1.095255505E1
1.740778090E2,8.281229095E0,-6.959477692E0,-1.796114960E0,1.096535973E1
1.740878750E2,8.000413055E0,-7.202871552E0,-1.791025543E0,1.091309947E1
1.740979400E2,7.577542419E0,-7.208559723E0,-1.551972656E0,1.057313111E1
1.741080060E2,7.257058868E0,-7.008874969E0,-1.064885559E0,1.014510784E1
1.741180720E2,7.242988129E0,-6.518494720E0,-4.153862000E-1,9.753163392E0
1.741281370E2,7.561974792E0,-6.016289062E0,9.011260986E-2,9.663711354E0
1.741382030E2,8.062683563E0,-5.561085663E0,3.673361206E-1,9.801401727E0
1.741482680E2,8.564140778E0,-5.283862152E0,4.312532043E-1,1.007222348E1
1.741583340E2,8.883576508E0,-5.117258606E0,3.260220337E-1,1.025721978E1
1.741683990E2,9.009913788E0,-5.123246155E0,2.365081787E-2,1.036468798E1
1.741784650E2,8.901239777E0,-5.366939392E0,-4.219725037E-1,1.040260394E1
1.741885310E2,8.613088989E0,-5.707630920E0,-8.723858643E-1,1.036934953E1
1.741985960E2,8.365354156E0,-5.953270111E0,-1.199904785E0,1.033732783E1
1.742086620E2,8.216264191E0,-6.119125214E0,-1.461111603E0,1.034821423E1
1.742187270E2,8.211474152E0,-6.178701324E0,-1.655407562E0,1.040889197E1
1.742287930E2,8.310867462E0,-6.052513733E0,-1.729952545E0,1.042574584E1
1.742388580E2,8.413703613E0,-5.763165436E0,-1.623074799E0,1.032660913E1
1.742489240E2,8.383167114E0,-5.501808929E0,-1.408720551E0,1.012580298E1
1.742589900E2,8.401578827E0,-5.207071838E0,-1.100062408E0,9.945363805E0
1.742690550E2,8.431366882E0,-4.853357391E0,-7.167095947E-1,9.754829477E0
1.742791210E2,8.510851593E0,-4.560865631E0,-3.378474426E-1,9.661792331E0
1.742891860E2,8.600066071E0,-4.318968658E0,9.131011963E-3,9.623653676E0
1.742992520E2,8.547225952E0,-4.137096863E0,2.957849121E-1,9.500427919E0
1.743093170E2,8.440797272E0,-3.909120941E0,4.908293152E-1,9.314998579E0
1.743193830E2,8.445587311E0,-3.812721405E0,5.135820007E-1,9.280547183E0
1.743294490E2,8.428073730E0,-3.813469849E0,4.334985352E-1,9.260826101E0
1.743395139E2,8.372090149E0,-3.827690277E0,3.031196594E-1,9.210591069E0
1.743495799E2,8.371940460E0,-3.816463623E0,1.169068909E-1,9.201546005E0
1.743596449E2,8.444090424E0,-3.810476074E0,-6.376739502E-2,9.264256974E0
1.743697109E2,8.520581360E0,-3.811374207E0,-1.980381775E-1,9.336278658E0
1.743797759E2,8.589737549E0,-3.810476074E0,-2.429447937E-1,9.400124533E0
1.743898419E2,8.734187164E0,-3.815565491E0,-2.603086853E-1,9.534795543E0
1.743999079E2,8.900341644E0,-3.854334869E0,-2.478845215E-1,9.702238165E0
1.744099729E2,9.136251068E0,-3.890858917E0,-2.252815247E-1,9.932805166E0
1.744200389E2,9.406289520E0,-3.893104248E0,-1.818717957E-1,1.018172974E1
1.744301039E2,9.728269958E0,-3.853885803E0,-1.603166199E-1,1.046505488E1
1.744401699E2,1.004995102E1,-3.684587860E0,-1.028361511E-1,1.070459147E1
1.744502359E2,1.015712814E1,-3.256927185E0,9.131011963E-3,1.066653225E1
1.744603009E2,1.023511597E1,-2.754272461E0,4.131408691E-2,1.059930764E1
1.744703669E2,1.047117508E1,-2.412982178E0,-8.023315430E-2,1.074590284E1
1.744804319E2,1.074345886E1,-2.264041901E0,-3.891906738E-1,1.098632165E1
1.744904979E2,1.116094070E1,-2.384691010E0,-7.479945374E-1,1.143734429E1
1.745005629E2,1.156390274E1,-2.613415375E0,-9.822573853E-1,1.189615972E1
1.745106289E2,1.182421143E1,-2.811453552E0,-1.070873108E0,1.220094325E1
1.745206949E2,1.205158859E1,-3.063529358E0,-9.741741943E-1,1.247297138E1
1.745307599E2,1.230456253E1,-3.289858704E0,-7.744894409E-1,1.276030028E1
1.745408259E2,1.255244705E1,-3.287313995E0,-5.831872559E-1,1.298885937E1
1.745508909E2,1.281440231E1,-3.190016327E0,-3.707789612E-1,1.321069975E1
1.745609569E2,1.317664902E1,-3.168012085E0,-3.498225403E-1,1.355664987E1
1.745710219E2,1.365490448E1,-3.431613922E0,-6.104306030E-1,1.409272919E1
1.745810879E2,1.413121399E1,-4.008065186E0,-8.080197144E-1,1.471083584E1
1.745911539E2,1.430380508E1,-4.616998901E0,-8.553213501E-1,1.505480300E1
1.746012189E2,1.425919785E1,-5.082381134E0,-5.725593567E-1,1.514870111E1
1.746112849E2,1.431428329E1,-5.249433746E0,-1.499880981E-1,1.524722130E1
1.746213499E2,1.446756454E1,-5.201084290E0,2.688409424E-1,1.537640976E1
1.746314159E2,1.467458405E1,-4.989274750E0,5.688171387E-1,1.550999137E1
1.746414819E2,1.474433899E1,-4.609364777E0,7.550299072E-1,1.546647491E1
1.746515469E2,1.465317856E1,-4.146377563E0,9.406439209E-1,1.525755222E1
1.746616129E2,1.445529007E1,-3.787723389E0,1.061143341E0,1.498093070E1
1.746716779E2,1.423060730E1,-3.703448639E0,1.069974976E0,1.474349220E1
1.746817439E2,1.387794067E1,-3.902983704E0,9.099577332E-1,1.444501790E1
1.746918089E2,1.330627945E1,-4.299958191E0,5.995033264E-1,1.399664665E1
1.747018749E2,1.265947449E1,-4.709207153E0,3.972738647E-1,1.351283659E1
1.747119409E2,1.197494797E1,-5.124743042E0,2.462379456E-1,1.302777814E1
1.747220059E2,1.143936172E1,-5.573060760E0,8.816665649E-2,1.272500594E1
1.747320719E2,1.111468689E1,-5.979765015E0,3.382965088E-2,1.262121225E1
1.747421369E2,1.092473190E1,-6.374494171E0,2.095642090E-2,1.264849328E1
1.747522029E2,1.091036179E1,-6.753356323E0,1.143621826E-1,1.283187027E1
1.747622679E2,1.097457825E1,-7.028933258E0,2.956352234E-1,1.303589930E1
1.747723339E2,1.092922256E1,-7.214696960E0,5.074447632E-1,1.310561934E1
1.747823999E2,1.076980408E1,-7.222929840E0,6.994953918E-1,1.298648101E1
1.747924649E2,1.057326279E1,-7.137906647E0,8.596623230E-1,1.278603209E1
1.748025309E2,1.034244278E1,-6.938670959E0,1.006806335E0,1.249499645E1
1.748125959E2,1.008632538E1,-6.615642700E0,1.070274353E0,1.210975537E1
1.748226619E2,9.822573853E0,-6.244115295E0,1.044378204E0,1.168600268E1
1.748327269E2,9.637259216E0,-5.893993378E0,9.499246216E-1,1.133659031E1
1.748427929E2,9.508227539E0,-5.590424652E0,8.071215820E-1,1.105941608E1
1.748528589E2,9.419611816E0,-5.411097565E0,5.769003296E-1,1.087850530E1
1.748629239E2,9.241482239E0,-5.333858185E0,3.435356140E-1,1.067581631E1
1.748729899E2,9.000034332E0,-5.276078339E0,1.847158813E-1,1.043416219E1
1.748830549E2,8.900940399E0,-5.424120483E0,1.435514832E-1,1.042441509E1
1.748931209E2,8.781788177E0,-5.714217224E0,1.591191101E-1,1.047842550E1
1.749031859E2,8.534352722E0,-5.828130341E0,3.341052246E-1,1.033991808E1
1.749132519E2,8.293503571E0,-5.949976959E0,5.510041809E-1,1.022193880E1
1.749233179E2,8.199798431E0,-6.103258209E0,6.965016174E-1,1.024556341E1
1.749333829E2,8.203241272E0,-6.277495880E0,7.932005310E-1,1.035998499E1
1.749434489E2,8.074958038E0,-6.359674988E0,8.873547363E-1,1.031687025E1
1.749535139E2,7.827073517E0,-6.367458801E0,9.244775391E-1,1.013223915E1
1.749635799E2,7.483238525E0,-6.309828644E0,8.833131409E-1,9.828175744E0
1.749736449E2,7.120842133E0,-6.205645294E0,8.610095215E-1,9.484606665E0
1.749837109E2,6.803951111E0,-6.029311981E0,8.478369141E-1,9.130453500E0
1.749937769E2,6.564149780E0,-5.870641937E0,8.107141113E-1,8.843628015E0
1.750038419E2,6.426885223E0,-5.686225433E0,8.036787415E-1,8.618811570E0
1.750139079E2,6.225104828E0,-5.613776093E0,7.852670288E-1,8.419207590E0
1.750239729E2,5.995332642E0,-5.561834106E0,7.625143433E-1,8.213369603E0
1.750340389E2,5.828280029E0,-5.492079163E0,7.587721252E-1,8.044098257E0
1.750441049E2,5.731281738E0,-5.448968811E0,6.194119263E-1,7.932371814E0
1.750541699E2,5.870941315E0,-5.631738739E0,2.360591125E-1,8.138805628E0
1.750642359E2,6.047873383E0,-5.937552795E0,-1.963916016E-1,8.477610236E0
1.750743009E2,5.907764740E0,-6.102958832E0,-4.617897034E-1,8.506529284E0
1.750843669E2,5.613177338E0,-6.111940155E0,-6.264472961E-1,8.322019496E0
1.750944319E2,5.328768768E0,-6.118077393E0,-7.197033691E-1,8.145220716E0
1.751044979E2,5.054389343E0,-6.056405640E0,-7.457492065E-1,7.923575126E0
1.751145639E2,4.954846344E0,-5.902076569E0,-8.361611938E-1,7.751398303E0
1.751246289E2,5.334007874E0,-5.929619293E0,-1.068178711E0,8.046926787E0
1.751346949E2,6.195765839E0,-6.166426849E0,-1.369951172E0,8.848112829E0
1.751447599E2,7.003486176E0,-6.378086700E0,-1.678010559E0,9.620006653E0
1.751548259E2,7.340435486E0,-6.382876740E0,-1.933229828E0,9.917685524E0
1.751648909E2,7.328310699E0,-6.392456818E0,-2.048041077E0,9.937912966E0
1.751749569E2,7.365134125E0,-6.525829468E0,-2.264940033E0,1.009760389E1
1.751850229E2,7.339836731E0,-6.652166748E0,-2.358046417E0,1.018257868E1
1.751950879E2,7.086114349E0,-6.761289825E0,-2.109712830E0,1.001892933E1
1.752051539E2,6.814279633E0,-6.612948303E0,-1.561253357E0,9.623045475E0
1.752152189E2,6.803352356E0,-6.304589539E0,-8.958869934E-1,9.318587126E0
1.752252849E2,7.128326569E0,-6.029761047E0,-4.207749939E-1,9.346021055E0
1.752353499E2,7.629035339E0,-5.836213531E0,-1.817221069E-1,9.607111508E0
1.752454159E2,8.093818817E0,-5.622907104E0,-1.194515991E-1,9.856026382E0
1.752554819E2,8.577612762E0,-5.561085663E0,-1.621128845E-1,1.022386400E1
1.752655469E2,8.922645264E0,-5.714666290E0,-2.676434326E-1,1.059918121E1
1.752756129E2,9.072184296E0,-5.979615326E0,-3.674858093E-1,1.087176955E1
1.752856779E2,9.081614685E0,-6.359525299E0,-5.644761658E-1,1.110125762E1
1.752957439E2,9.219328308E0,-6.721772003E0,-8.101153564E-1,1.143829184E1
1.753058099E2,9.305698700E0,-7.027286682E0,-1.008901978E0,1.170455764E1
1.753158749E2,9.434131622E0,-7.301666107E0,-1.224902802E0,1.199239569E1
1.753259409E2,9.595795441E0,-7.430398407E0,-1.373992767E0,1.221384324E1
1.753360059E2,9.759854279E0,-7.251520386E0,-1.411265259E0,1.224054627E1
1.753460714E2,1.008737320E1,-6.855144653E0,-1.358874207E0,1.227170100E1
1.753561364E2,1.029693741E1,-6.443800049E0,-1.264720001E0,1.221265719E1
1.753662024E2,1.040695862E1,-6.065985718E0,-1.166224823E0,1.210210935E1
1.753762684E2,1.051982391E1,-5.559888153E0,-1.011296997E0,1.194159843E1
1.753863334E2,1.061083466E1,-5.134472809E0,-8.146060181E-1,1.181593018E1
1.753963994E2,1.062026505E1,-4.743036804E0,-5.745053101E-1,1.164544907E1
1.754064644E2,1.054093002E1,-4.367617493E0,-3.456312561E-1,1.141519817E1
1.754165304E2,1.044872177E1,-4.109703827E0,-2.049238586E-1,1.122975717E1
1.754265954E2,1.045186523E1,-3.935915222E0,-1.255888367E-1,1.116909522E1
1.754366614E2,1.048374893E1,-3.788621521E0,-1.520837402E-1,1.114835298E1
1.754467274E2,1.056188644E1,-3.636687469E0,-3.387455750E-1,1.117558453E1
1.754567924E2,1.062759979E1,-3.485202484E0,-6.574328613E-1,1.120378203E1
1.754668584E2,1.060963715E1,-3.320993958E0,-9.818083191E-1,1.116052637E1
1.754769234E2,1.052611084E1,-3.147055664E0,-1.287921753E0,1.106172280E1
1.754869894E2,1.039453445E1,-3.017574921E0,-1.524878998E0,1.093057002E1
1.754970544E2,1.027987289E1,-2.931503906E0,-1.695823517E0,1.082336913E1
1.755071204E2,1.017419266E1,-2.878813477E0,-1.745071106E0,1.071667096E1
1.755171864E2,1.015323624E1,-2.905308380E0,-1.695224762E0,1.069592492E1
1.755272514E2,1.023346939E1,-2.941083984E0,-1.520088959E0,1.075567484E1
1.755373174E2,1.022763153E1,-2.860551453E0,-1.241967316E0,1.069250598E1
1.755473824E2,1.007075775E1,-2.660267944E0,-8.738827515E-1,1.045279189E1
1.755574484E2,9.948462067E0,-2.457888794E0,-5.511538696E-1,1.026240154E1
1.755675144E2,9.938732300E0,-2.290686493E0,-3.222798157E-1,1.020438673E1
1.755775794E2,1.010952713E1,-2.222578125E0,-3.269201660E-1,1.035612230E1
1.755876454E2,1.040680893E1,-2.249671783E0,-4.516108704E-1,1.065676534E1
1.755977104E2,1.071501801E1,-2.436782684E0,-6.363267517E-1,1.100701742E1
1.756077764E2,1.094523926E1,-2.708916779E0,-7.116201782E-1,1.129791555E1
1.756178414E2,1.111708191E1,-2.926713867E0,-7.078779602E-1,1.151764974E1
1.756279074E2,1.144190643E1,-3.168461151E0,-6.288423157E-1,1.188914680E1
1.756379734E2,1.172107590E1,-3.311563568E0,-4.909790039E-1,1.218979630E1
1.756480384E2,1.186627396E1,-3.368744659E0,-3.023712158E-1,1.233889487E1
1.756581044E2,1.202284836E1,-3.341201935E0,-7.574249268E-2,1.247871187E1
1.756681694E2,1.224378891E1,-3.306773529E0,6.286926270E-2,1.268262869E1
1.756782354E2,1.269240601E1,-3.421584778E0,8.068222046E-2,1.314575681E1
1.756883004E2,1.330927322E1,-3.822002106E0,-3.682342529E-2,1.384723112E1
1.756983664E2,1.367601059E1,-4.375700684E0,-5.763015747E-2,1.435908574E1
1.757084324E2,1.370040985E1,-4.894671478E0,3.802093506E-2,1.454855610E1
1.757184974E2,1.389171204E1,-5.334307251E0,1.972897339E-1,1.488198308E1
1.757285634E2,1.424916870E1,-5.527705078E0,4.222718811E-1,1.528962543E1
1.757386284E2,1.449151474E1,-5.369035034E0,6.875202942E-1,1.546942859E1
1.757486944E2,1.447400116E1,-4.976551208E0,9.255253601E-1,1.533360260E1
1.757587604E2,1.418031189E1,-4.451143799E0,1.051563263E0,1.489965475E1
1.757688254E2,1.384366196E1,-4.136198730E0,1.111289062E0,1.449103446E1
1.757788914E2,1.356239685E1,-4.168381805E0,1.040336609E0,1.422660590E1
1.757889564E2,1.320479050E1,-4.511618042E0,9.502239990E-1,1.398656910E1
1.757990224E2,1.262893799E1,-4.983287201E0,8.641529846E-1,1.360404302E1
1.758090874E2,1.220876175E1,-5.473368073E0,7.867639160E-1,1.340263478E1
1.758191534E2,1.190234894E1,-6.039490814E0,6.526428223E-1,1.336290770E1
1.758292194E2,1.176538376E1,-6.664590912E0,5.572911072E-1,1.353335141E1
1.758392844E2,1.175251053E1,-7.021448822E0,5.695655823E-1,1.370206744E1
1.758493504E2,1.188932602E1,-7.128476257E0,5.252577209E-1,1.387253195E1
1.758594154E2,1.219169724E1,-7.313341827E0,3.855981445E-1,1.422220574E1
1.758694814E2,1.234857101E1,-7.467820587E0,2.177970886E-1,1.443270543E1
1.758795464E2,1.216729797E1,-7.519612885E0,1.124162292E-1,1.430385806E1
1.758896124E2,1.166898422E1,-7.526049500E0,6.765930176E-2,1.388564696E1
1.758996784E2,1.107546844E1,-7.443271637E0,1.267863464E-1,1.334482554E1
1.759097434E2,1.051114197E1,-7.334897003E0,2.501298523E-1,1.281980438E1
1.759198094E2,1.001492386E1,-7.053182831E0,3.978726196E-1,1.225579008E1
1.759298744E2,9.694440308E0,-6.671626282E0,5.728587341E-1,1.178222972E1
1.759399404E2,9.591155090E0,-6.203699341E0,7.506889343E-1,1.144725624E1
1.759500064E2,9.563163300E0,-5.752088470E0,7.936495972E-1,1.118796200E1
1.759600714E2,9.547745361E0,-5.460943909E0,6.256988525E-1,1.101693464E1
1.759701374E2,9.497599640E0,-5.325924683E0,3.519181824E-1,1.089466471E1
1.759802024E2,9.353150024E0,-5.263205109E0,1.360670471E-1,1.073318488E1
1.759902684E2,9.013206940E0,-5.256319427E0,5.972579956E-2,1.043409605E1
1.760003334E2,8.690178680E0,-5.383854218E0,1.080752563E-1,1.022334446E1
1.760103994E2,8.546776886E0,-5.546266479E0,2.176473999E-1,1.019096842E1
1.760204654E2,8.453820190E0,-5.632038116E0,3.207829285E-1,1.016316048E1
1.760305304E2,8.331973572E0,-5.785768433E0,3.800596619E-1,1.015092830E1
1.760405964E2,8.149802399E0,-5.914201355E0,2.838098145E-1,1.007360932E1
1.760506614E2,7.857909393E0,-5.875581665E0,2.357597351E-1,9.814518969E0
1.760607274E2,7.612419891E0,-5.733377380E0,2.543211365E-1,9.533374640E0
1.760707924E2,7.424710236E0,-5.616171112E0,2.630030823E-1,9.313263159E0
1.760808584E2,7.268435211E0,-5.452112274E0,3.947291565E-1,9.094585740E0
