"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.787060502E2,-1.115959351E1,-4.544549561E0,-2.536774750E0,1.231359753E1
1.787161162E2,-1.150642227E1,-4.730612640E0,-2.451452179E0,1.268014461E1
1.787261832E2,-1.203272781E1,-4.904401245E0,-2.227368164E0,1.318335538E1
1.787362492E2,-1.275213181E1,-5.158123627E0,-2.064057770E0,1.390983247E1
1.787463152E2,-1.360745316E1,-5.590574341E0,-2.097438354E0,1.485989739E1
1.787563822E2,-1.440259964E1,-6.212680664E0,-2.175276489E0,1.583553299E1
1.787664482E2,-1.472966949E1,-6.598578186E0,-1.919009399E0,1.625383015E1
1.787765142E2,-1.461740295E1,-6.651867371E0,-1.320404205E0,1.611394663E1
1.787865812E2,-1.459614716E1,-6.712790680E0,-7.328759766E-1,1.608248046E1
1.787966472E2,-1.454719894E1,-6.691534882E0,-2.300715637E-1,1.601407409E1
1.788067132E2,-1.427865738E1,-6.357429657E0,2.070195007E-1,1.563137312E1
1.788167802E2,-1.410711411E1,-6.149512024E0,2.486329651E-1,1.539119829E1
1.788268462E2,-1.390443558E1,-6.212381287E0,-1.230441284E-1,1.522964707E1
1.788369122E2,-1.342393478E1,-6.528523865E0,-9.300160217E-1,1.495622207E1
1.788469792E2,-1.288266037E1,-6.911726990E0,-1.648671570E0,1.471234265E1
1.788570452E2,-1.227701981E1,-7.176226959E0,-2.012115784E0,1.436217458E1
1.788671122E2,-1.175969559E1,-7.502099304E0,-2.305505676E0,1.413815019E1
1.788771782E2,-1.143352386E1,-8.003556519E0,-2.525548096E0,1.418311595E1
1.788872442E2,-1.110420868E1,-8.374485168E0,-2.526296539E0,1.413568627E1
1.788973112E2,-1.082923050E1,-8.675209808E0,-2.422113190E0,1.408538713E1
1.789073772E2,-1.054826477E1,-9.012608185E0,-2.208357697E0,1.404883766E1
1.789174432E2,-1.031969009E1,-9.260043640E0,-1.853595428E0,1.398857490E1
1.789275102E2,-9.982890472E0,-9.291777649E0,-1.401236115E0,1.370980294E1
1.789375762E2,-9.693093109E0,-9.178014221E0,-9.746232605E-1,1.338438977E1
1.789476422E2,-9.507329407E0,-9.019643555E0,-6.746470642E-1,1.312243998E1
1.789577092E2,-9.292526093E0,-8.731642456E0,-4.875361633E-1,1.276049814E1
1.789677752E2,-9.020691376E0,-8.367749176E0,-4.180805969E-1,1.231125057E1
1.789778412E2,-8.707991638E0,-8.003257141E0,-5.081932068E-1,1.183805320E1
1.789879082E2,-8.296946411E0,-7.562124481E0,-7.318281555E-1,1.124991639E1
1.789979742E2,-7.868986359E0,-7.101981354E0,-1.015937347E0,1.064853108E1
1.790080402E2,-7.462282104E0,-6.669680328E0,-1.280287628E0,1.009006572E1
1.790181072E2,-7.159761200E0,-6.318360901E0,-1.522933044E0,9.669704751E0
1.790281732E2,-6.946155396E0,-6.047723694E0,-1.742975464E0,9.373473216E0
1.790382392E2,-6.773264923E0,-5.875132599E0,-1.925146637E0,9.170631949E0
1.790483062E2,-6.591243439E0,-5.796096954E0,-1.979783020E0,8.997709196E0
1.790583722E2,-6.403533783E0,-5.755231934E0,-1.976040802E0,8.833610630E0
1.790684382E2,-6.296656036E0,-5.775888977E0,-1.923050995E0,8.758247304E0
1.790785052E2,-6.265071716E0,-5.930367737E0,-1.871258698E0,8.827343554E0
1.790885712E2,-6.275998993E0,-6.153104553E0,-1.860032043E0,8.983795312E0
1.790986372E2,-6.246809692E0,-6.415209503E0,-1.944755859E0,9.162948197E0
1.791087042E2,-6.060746613E0,-6.593339081E0,-1.917512512E0,9.158691171E0
1.791187702E2,-5.786816254E0,-6.738387451E0,-1.837279358E0,9.070209658E0
1.791288362E2,-5.559139709E0,-6.963519287E0,-1.770967255E0,9.084655205E0
1.791389032E2,-5.146747284E0,-6.871760101E0,-1.485660553E0,8.713052380E0
1.791489692E2,-4.993765411E0,-6.835385742E0,-1.248403931E0,8.556792834E0
1.791590352E2,-5.103487244E0,-7.008425903E0,-1.340612183E0,8.772733708E0
1.791691022E2,-5.386698303E0,-7.257807312E0,-1.538650360E0,9.168409378E0
1.791791682E2,-5.694757690E0,-7.559729462E0,-1.729054413E0,9.621299489E0
1.791892352E2,-5.887407074E0,-7.815547485E0,-1.901196442E0,9.967893080E0
1.791993012E2,-5.978717194E0,-8.048762512E0,-2.012265472E0,1.022628230E1
1.792093672E2,-5.976920929E0,-8.233478394E0,-2.061962128E0,1.038101334E1
1.792194342E2,-5.860612793E0,-8.332123260E0,-2.013013916E0,1.038379918E1
1.792295002E2,-5.773943024E0,-8.460406494E0,-1.841021576E0,1.040702919E1
1.792395662E2,-5.667813721E0,-8.407416687E0,-1.530118103E0,1.025426882E1
1.792496332E2,-5.572761383E0,-8.356971588E0,-1.269210663E0,1.012450193E1
1.792596992E2,-5.544470215E0,-8.346343689E0,-1.178050232E0,1.008912312E1
1.792697652E2,-5.951922913E0,-8.637338562E0,-1.418150940E0,1.058490226E1
1.792798322E2,-6.552024994E0,-9.101223907E0,-1.830693054E0,1.136277894E1
1.792898982E2,-6.830296326E0,-9.205107880E0,-2.034120026E0,1.164150348E1
1.792999642E2,-6.783144379E0,-8.924291840E0,-2.109114075E0,1.140624367E1
1.793100312E2,-6.684798889E0,-8.642427979E0,-2.258653107E0,1.115704313E1
1.793200972E2,-6.740483093E0,-8.565487976E0,-2.571951599E0,1.119895672E1
1.793301632E2,-6.794221344E0,-8.472830658E0,-2.696642303E0,1.119027179E1
1.793402302E2,-6.754703522E0,-8.241112518E0,-2.460433502E0,1.093598136E1
1.793502962E2,-6.874454498E0,-8.015980682E0,-2.039359131E0,1.075514094E1
1.793603622E2,-7.224277039E0,-7.858358459E0,-1.638492737E0,1.079947382E1
1.793704292E2,-7.698790283E0,-7.633526001E0,-1.326391754E0,1.092251830E1
1.793804952E2,-8.192014618E0,-7.559130707E0,-1.297202454E0,1.122195592E1
1.793905612E2,-8.518036652E0,-7.465724945E0,-1.454974365E0,1.141976128E1
1.794006282E2,-8.692723389E0,-7.239096222E0,-1.642684021E0,1.143093893E1
1.794106942E2,-8.931476898E0,-7.117548981E0,-1.959724731E0,1.158754953E1
1.794207602E2,-9.216783600E0,-7.057823181E0,-2.377805328E0,1.184972262E1
1.794308272E2,-9.405541077E0,-7.012317810E0,-2.843936005E0,1.207165175E1
1.794408932E2,-9.494306488E0,-6.908284149E0,-3.268902283E0,1.218818968E1
1.794509592E2,-9.492510223E0,-6.778653717E0,-3.675905914E0,1.222988883E1
1.794610262E2,-9.447902985E0,-6.580914917E0,-3.965104523E0,1.217757635E1
1.794710922E2,-9.208850098E0,-6.314918060E0,-4.108805695E0,1.189804162E1
1.794811582E2,-8.866811371E0,-6.077511749E0,-4.104315033E0,1.150660223E1
1.794912252E2,-8.477321320E0,-5.809119873E0,-3.902534637E0,1.099275339E1
1.795012912E2,-8.081095276E0,-5.495222626E0,-3.531007233E0,1.039084138E1
1.795113572E2,-7.855214996E0,-5.225932617E0,-3.064876556E0,9.920092876E0
1.795214242E2,-7.677833862E0,-4.910089417E0,-2.502795410E0,9.451036756E0
1.795314902E2,-7.539072418E0,-4.599784698E0,-1.932331696E0,9.040439037E0
1.795415562E2,-7.456893311E0,-4.366569672E0,-1.569935303E0,8.782760693E0
1.795516232E2,-7.328460388E0,-4.118685150E0,-1.382674713E0,8.519488740E0
1.795616892E2,-7.212751007E0,-3.931873627E0,-1.345102844E0,8.324224226E0
1.795717552E2,-7.118896179E0,-3.818708954E0,-1.448687439E0,8.207308705E0
1.795818222E2,-6.997648315E0,-3.746259613E0,-1.648372192E0,8.106705491E0
1.795918882E2,-6.957232361E0,-3.733536072E0,-1.930535431E0,8.128304914E0
1.796019552E2,-6.989265747E0,-3.786675568E0,-2.239642639E0,8.258616512E0
1.796120212E2,-7.065008240E0,-3.916904755E0,-2.441273346E0,8.438975046E0
1.796220872E2,-7.173233185E0,-4.179907837E0,-2.517315216E0,8.675470001E0
1.796321542E2,-7.325316925E0,-4.481829987E0,-2.467169495E0,8.934987040E0
1.796422200E2,-7.495213623E0,-4.776118011E0,-2.223476257E0,9.161516096E0
1.796522860E2,-7.594008179E0,-4.983436890E0,-1.878443756E0,9.275351982E0
1.796623530E2,-7.628586273E0,-5.122348022E0,-1.548978882E0,9.318428696E0
1.796724190E2,-7.686515808E0,-5.181774445E0,-1.249900818E0,9.353906335E0
1.796824850E2,-7.831564178E0,-5.137915649E0,-1.089434509E0,9.429657589E0
1.796925520E2,-8.027207336E0,-5.056484985E0,-1.017583923E0,9.541466086E0
1.797026180E2,-8.149353333E0,-4.881798248E0,-9.635462952E-1,9.548420568E0
1.797126840E2,-8.325087891E0,-4.666994934E0,-9.372010803E-1,9.589904899E0
1.797227510E2,-8.692124634E0,-4.639751587E0,-1.082099762E0,9.912177628E0
1.797328170E2,-9.011260986E0,-4.679419098E0,-1.344354401E0,1.024241556E1
1.797428830E2,-9.315578156E0,-4.658013611E0,-1.569186859E0,1.053277905E1
1.797529500E2,-9.712552643E0,-4.658013611E0,-1.813478851E0,1.092334542E1
1.797630160E2,-1.013736923E1,-4.725373535E0,-2.059567108E0,1.137265258E1
1.797730820E2,-1.069960007E1,-4.824018402E0,-2.284100189E0,1.195699414E1
1.797831490E2,-1.115420471E1,-4.676425323E0,-2.315385132E0,1.231447298E1
1.797932150E2,-1.169952072E1,-4.582570496E0,-2.340682526E0,1.278113970E1
1.798032810E2,-1.239317825E1,-4.760251007E0,-2.539618835E0,1.351667565E1
1.798133480E2,-1.331136887E1,-5.147196350E0,-2.849773865E0,1.455360376E1
1.798234140E2,-1.432910248E1,-5.741909637E0,-3.121309204E0,1.574913570E1
1.798334800E2,-1.501198242E1,-6.284231873E0,-3.204685822E0,1.658677780E1
1.798435470E2,-1.522424103E1,-6.603517914E0,-2.946622467E0,1.685427387E1
1.798536130E2,-1.547437088E1,-6.960824890E0,-2.420765991E0,1.713970085E1
1.798636790E2,-1.566133209E1,-7.190746765E0,-1.747765503E0,1.732162943E1
1.798737460E2,-1.576222229E1,-7.259453888E0,-9.901908875E-1,1.738182385E1
1.798838120E2,-1.566672089E1,-7.024442596E0,-1.425036621E-1,1.717001003E1
1.798938780E2,-1.537842041E1,-6.698420563E0,4.643344116E-1,1.678035336E1
1.799039450E2,-1.490660156E1,-6.455176392E0,5.075944519E-1,1.625219138E1
1.799140110E2,-1.420051987E1,-6.589147797E0,-2.634521484E-2,1.565478608E1
1.799240770E2,-1.330403412E1,-6.891668701E0,-8.672964478E-1,1.500815193E1
1.799341440E2,-1.265543289E1,-7.246880035E0,-1.613195343E0,1.467241122E1
1.799442100E2,-1.213691116E1,-7.574249268E0,-2.179617462E0,1.447150983E1
1.799542770E2,-1.178678925E1,-8.094567261E0,-2.681224365E0,1.454783090E1
1.799643430E2,-1.155941208E1,-8.583899689E0,-2.954855347E0,1.469811252E1
1.799744090E2,-1.127994324E1,-9.003626862E0,-2.952011261E0,1.473148963E1
1.799844760E2,-1.086156326E1,-9.300758972E0,-2.726130981E0,1.455711043E1
1.799945420E2,-1.045500870E1,-9.449848938E0,-2.209405518E0,1.426493339E1
1.800046080E2,-1.003543121E1,-9.394015045E0,-1.631457367E0,1.384265334E1
1.800146750E2,-9.726473694E0,-9.285490723E0,-1.132095795E0,1.349467559E1
1.800247410E2,-9.444460144E0,-9.154662781E0,-7.632627869E-1,1.317528930E1
1.800348070E2,-9.036558380E0,-8.918004913E0,-5.709127808E-1,1.270890005E1
1.800448740E2,-8.586743774E0,-8.650511169E0,-5.162763977E-1,1.219959235E1
1.800549400E2,-8.098159790E0,-8.269553375E0,-6.038442993E-1,1.159009633E1
1.800650060E2,-7.618108063E0,-7.858807526E0,-8.421487427E-1,1.097750612E1
1.800750730E2,-7.175029449E0,-7.436236267E0,-1.119521942E0,1.039384370E1
1.800851390E2,-6.828200684E0,-7.070546722E0,-1.393003235E0,9.927608652E0
1.800952050E2,-6.591991882E0,-6.752009125E0,-1.671723633E0,9.583248098E0
1.801052720E2,-6.417155457E0,-6.482569427E0,-1.862277374E0,9.309761949E0
1.801153380E2,-6.179300079E0,-6.271957397E0,-1.935175781E0,9.014771454E0
1.801254040E2,-5.991291046E0,-6.124963074E0,-1.928290100E0,8.782314260E0
1.801354710E2,-5.846991119E0,-6.108347626E0,-1.839075623E0,8.653404822E0
1.801455370E2,-5.708529053E0,-6.117478638E0,-1.677561493E0,8.533760097E0
1.801556030E2,-5.707630920E0,-6.124064941E0,-1.581611023E0,8.519549023E0
1.801656700E2,-5.898633728E0,-6.372697906E0,-1.624721375E0,8.834301218E0
1.801757360E2,-5.980363770E0,-6.584657135E0,-1.640887756E0,9.045162963E0
1.801858020E2,-5.919739838E0,-6.654262390E0,-1.547931061E0,9.039835080E0
1.801958690E2,-5.854026489E0,-6.812333679E0,-1.488804016E0,9.104617163E0
1.802059350E2,-5.752836914E0,-6.980733490E0,-1.404529266E0,9.154150702E0
1.802160010E2,-5.571114807E0,-7.051685944E0,-1.237326965E0,9.071635622E0
1.802260680E2,-5.557642822E0,-7.175927582E0,-1.102008362E0,9.143071302E0
1.802361340E2,-5.720354462E0,-7.356302490E0,-1.037043457E0,9.376198623E0
1.802462000E2,-5.975274353E0,-7.602989502E0,-1.061592407E0,9.728120651E0
1.802562670E2,-6.273154907E0,-7.885302429E0,-1.262324982E0,1.015499538E1
1.802663330E2,-6.555467834E0,-8.186476135E0,-1.598376160E0,1.060883388E1
1.802763990E2,-6.707102509E0,-8.503965912E0,-1.868713989E0,1.099066660E1
1.802864660E2,-6.685397644E0,-8.661288757E0,-1.980830841E0,1.111917962E1
1.802965320E2,-6.650969238E0,-8.677754517E0,-1.850751343E0,1.108891770E1
1.803065980E2,-6.570885773E0,-8.616082764E0,-1.670975189E0,1.096383054E1
1.803166650E2,-6.386469269E0,-8.529862061E0,-1.523082733E0,1.076407532E1
1.803267310E2,-6.311924286E0,-8.533604279E0,-1.500779114E0,1.071984739E1
1.803367970E2,-6.464307404E0,-8.754395142E0,-1.790426788E0,1.102870494E1
1.803468640E2,-6.718778229E0,-9.051377563E0,-2.204016724E0,1.148595257E1
1.803569300E2,-6.815776520E0,-9.186845856E0,-2.489922180E0,1.170694917E1
1.803669960E2,-6.607559509E0,-9.092691650E0,-2.649789734E0,1.154808511E1
1.803770630E2,-6.599925385E0,-9.127120056E0,-2.902763672E0,1.163139598E1
1.803871290E2,-6.646179199E0,-9.326206055E0,-3.228186951E0,1.189836158E1
1.803971950E2,-6.540648651E0,-9.425599365E0,-3.207978973E0,1.191273005E1
1.804072620E2,-6.454727325E0,-9.297615509E0,-2.696941681E0,1.163540517E1
1.804173280E2,-6.573879547E0,-9.092691650E0,-1.914967804E0,1.138244418E1
1.804273940E2,-6.938371582E0,-8.884923706E0,-1.160386963E0,1.133266815E1
1.804374610E2,-7.487280121E0,-8.685538330E0,-5.727090454E-1,1.148154760E1
1.804475270E2,-7.967930603E0,-8.353678436E0,-2.035766602E-1,1.154613810E1
1.804575940E2,-8.455915833E0,-8.043822784E0,-1.630110168E-1,1.167185376E1
1.804676600E2,-8.885073395E0,-7.654033356E0,-3.577560425E-1,1.173272113E1
1.804777260E2,-9.179660797E0,-7.326065369E0,-8.355624390E-1,1.177436074E1
1.804877930E2,-9.364526367E0,-7.149582367E0,-1.616638184E0,1.189219917E1
1.804978590E2,-9.374555511E0,-7.034471741E0,-2.490820312E0,1.198208119E1
1.805079250E2,-9.214538269E0,-6.907535706E0,-3.331322479E0,1.198830574E1
1.805179920E2,-8.896300049E0,-6.691235504E0,-4.032913513E0,1.183981328E1
1.805280580E2,-8.478219452E0,-6.363417206E0,-4.524491272E0,1.152581038E1
1.805381240E2,-8.021668854E0,-6.018085327E0,-4.816683655E0,1.112497028E1
1.805481910E2,-7.560477905E0,-5.647605743E0,-4.904550934E0,1.063536067E1
1.805582570E2,-7.213200073E0,-5.297932892E0,-4.768783264E0,1.014098822E1
1.805683230E2,-6.998396759E0,-5.008434906E0,-4.389621735E0,9.660784460E0
1.805783900E2,-6.973398743E0,-4.818330231E0,-3.795656891E0,9.287174353E0
1.805884560E2,-6.981032867E0,-4.613106995E0,-3.040477295E0,8.902812939E0
1.805985220E2,-6.944359131E0,-4.509372711E0,-2.285597076E0,8.589675197E0
1.806085890E2,-6.984326019E0,-4.447551270E0,-1.742975464E0,8.461647931E0
1.806186550E2,-6.993007965E0,-4.349355469E0,-1.428329773E0,8.358180384E0
1.806287210E2,-6.942263489E0,-4.241280212E0,-1.325643311E0,8.242621572E0
1.806387882E2,-6.836134186E0,-4.126169586E0,-1.474284210E0,8.119822658E0
1.806488542E2,-6.765181732E0,-4.056414642E0,-1.783690796E0,8.087257661E0
1.806589202E2,-6.705755310E0,-3.982019348E0,-2.083816681E0,8.072541380E0
1.806689872E2,-6.658453674E0,-3.929179230E0,-2.322420502E0,8.072613687E0
1.806790532E2,-6.689738617E0,-3.863914948E0,-2.477198639E0,8.112888178E0
1.806891192E2,-6.801107025E0,-3.864663391E0,-2.635868683E0,8.254603783E0
1.806991862E2,-6.977889404E0,-3.996539154E0,-2.681823120E0,8.476758873E0
1.807092522E2,-7.144792328E0,-4.245920563E0,-2.599644012E0,8.708274676E0
1.807193182E2,-7.378456421E0,-4.567152557E0,-2.432292023E0,9.012022310E0
1.807293852E2,-7.555987244E0,-4.812941437E0,-2.168839874E0,9.217440800E0
1.807394512E2,-7.553442535E0,-4.924908600E0,-1.772164764E0,9.189656512E0
1.807495172E2,-7.574099579E0,-4.982987823E0,-1.379231873E0,9.170574281E0
1.807595842E2,-7.627089386E0,-4.947062531E0,-1.068328400E0,9.153537335E0
1.807696502E2,-7.757468262E0,-4.790338440E0,-9.779164124E-1,9.169622496E0
1.807797162E2,-7.994275818E0,-4.590354309E0,-1.060245209E0,9.279219711E0
1.807897832E2,-8.437204742E0,-4.594545593E0,-1.358425140E0,9.702659014E0
1.807998492E2,-8.901539154E0,-4.712051239E0,-1.713187408E0,1.021644935E1
1.808099152E2,-9.346414032E0,-4.876708832E0,-1.972897339E0,1.072520714E1
1.808199822E2,-9.708660736E0,-5.030289459E0,-2.097887421E0,1.113386891E1
1.808300482E2,-1.004590942E1,-5.067711639E0,-2.113754425E0,1.144857874E1
1.808401142E2,-1.046653473E1,-5.103337555E0,-2.094444580E0,1.183127641E1
1.808501812E2,-1.090182953E1,-5.024750977E0,-2.064656525E0,1.218034548E1
1.808602472E2,-1.130389343E1,-4.941374359E0,-2.050585785E0,1.250600213E1
1.808703132E2,-1.177631104E1,-5.053940277E0,-2.057770844E0,1.297914615E1
1.808803802E2,-1.235156479E1,-5.135670319E0,-2.040706329E0,1.353147238E1
1.808904462E2,-1.348889969E1,-5.698050842E0,-2.255359955E0,1.481569596E1
1.809005122E2,-1.470212677E1,-6.599326630E0,-2.699935455E0,1.633992947E1
1.809105792E2,-1.549936890E1,-7.385940857E0,-2.883453827E0,1.740967732E1
1.809206452E2,-1.555235870E1,-7.515870667E0,-2.425256653E0,1.744265011E1
1.809307112E2,-1.549368073E1,-7.448061676E0,-1.648222504E0,1.726975398E1
1.809407782E2,-1.551059555E1,-7.112609253E0,-8.960366821E-1,1.708714916E1
1.809508442E2,-1.562840057E1,-6.565197601E0,-3.037184143E-1,1.695408414E1
1.809609102E2,-1.573018890E1,-6.080056458E0,-1.272354126E-2,1.686434379E1
1.809709772E2,-1.565983521E1,-5.595663757E0,1.047821045E-1,1.662987886E1
1.809810432E2,-1.521780441E1,-5.537883911E0,-2.002835083E-1,1.619536486E1
1.809911092E2,-1.441038345E1,-5.904471588E0,-8.780740356E-1,1.559785081E1
1.810011762E2,-1.327918579E1,-6.382427673E0,-1.556313629E0,1.481533902E1
1.810112422E2,-1.242386444E1,-6.867119751E0,-2.103126526E0,1.435036176E1
1.810213082E2,-1.188767944E1,-7.578141174E0,-2.608475647E0,1.433699032E1
1.810313752E2,-1.144549896E1,-8.274343414E0,-2.881058807E0,1.441404542E1
1.810414412E2,-1.103490280E1,-8.818611603E0,-2.838996277E0,1.440822301E1
1.810515072E2,-1.078118042E1,-9.356892242E0,-2.677482147E0,1.452426226E1
1.810615742E2,-1.050051407E1,-9.755962372E0,-2.232756958E0,1.450602637E1
1.810716402E2,-1.017299515E1,-9.953551483E0,-1.635498962E0,1.432612558E1
1.810817062E2,-9.778116302E0,-9.893675995E0,-1.051862640E0,1.395001069E1
1.810917732E2,-9.404193878E0,-9.738897858E0,-5.780978394E-1,1.355061589E1
1.811018392E2,-8.992998962E0,-9.458979950E0,-2.653981018E-1,1.305437736E1
1.811119052E2,-8.466543732E0,-9.048982544E0,-1.218466187E-1,1.239279204E1
1.811219722E2,-7.933801575E0,-8.585097198E0,-1.112187195E-1,1.169022972E1
1.811320382E2,-7.460785217E0,-8.113727417E0,-2.899470520E-1,1.102633021E1
1.811421042E2,-7.025789795E0,-7.645800476E0,-5.322930908E-1,1.039727479E1
1.811521712E2,-6.662794647E0,-7.187902679E0,-8.050259399E-1,9.833963809E0
1.811622372E2,-6.425238647E0,-6.815477142E0,-1.076411591E0,9.428312801E0
1.811723042E2,-6.258186035E0,-6.534661102E0,-1.309177551E0,9.142244475E0
1.811823702E2,-6.114484863E0,-6.332431641E0,-1.505120087E0,8.930397645E0
1.811924362E2,-5.980064392E0,-6.171067200E0,-1.590292969E0,8.739123082E0
1.812025032E2,-5.924978943E0,-6.136189728E0,-1.613494720E0,8.681103908E0
1.812125692E2,-5.877976685E0,-6.312822418E0,-1.592089233E0,8.771378735E0
1.812226352E2,-5.781876526E0,-6.517746277E0,-1.472188568E0,8.836201213E0
1.812327022E2,-5.696853333E0,-6.745572510E0,-1.305435333E0,8.925303792E0
1.812427682E2,-5.627547455E0,-7.012168121E0,-1.212628326E0,9.072500183E0
1.812528342E2,-5.417234802E0,-7.090605011E0,-1.102756805E0,8.991061389E0
1.812629012E2,-5.361999664E0,-7.338788910E0,-1.010997620E0,9.144997499E0
1.812729672E2,-5.223238220E0,-7.390730896E0,-7.738906860E-1,9.083172765E0
1.812830332E2,-4.994364166E0,-7.349566498E0,-6.042933655E-1,8.906456737E0
1.812931002E2,-4.949457550E0,-7.382647705E0,-5.117857361E-1,8.902951298E0
1.813031662E2,-5.085075531E0,-7.422165527E0,-5.204676819E-1,9.012070843E0
1.813132322E2,-5.345683594E0,-7.545209656E0,-6.750961304E-1,9.271584364E0
1.813232992E2,-5.749244385E0,-7.819589081E0,-1.013841705E0,9.758466037E0
1.813333652E2,-6.155649261E0,-8.223299561E0,-1.412163391E0,1.036864885E1
1.813434312E2,-6.405629425E0,-8.569978638E0,-1.662592621E0,1.082778077E1
1.813534982E2,-6.489305420E0,-8.804241486E0,-1.720222778E0,1.107180741E1
1.813635642E2,-6.402186584E0,-9.014105072E0,-1.698517914E0,1.118602013E1
1.813736302E2,-6.152056732E0,-9.043444061E0,-1.564845886E0,1.104900109E1
1.813836972E2,-5.886359253E0,-8.997190247E0,-1.407672729E0,1.084344042E1
1.813937632E2,-5.832621002E0,-8.985664215E0,-1.382525024E0,1.080152788E1
1.814038292E2,-6.012097778E0,-9.168284454E0,-1.631607056E0,1.108444410E1
1.814138962E2,-6.437812500E0,-9.519005127E0,-1.957928467E0,1.165720259E1
1.814239622E2,-6.839577026E0,-9.838141479E0,-2.213147736E0,1.218469797E1
1.814340282E2,-6.938221893E0,-9.932145996E0,-2.359543304E0,1.234317187E1
1.814440952E2,-6.861880646E0,-9.914931793E0,-2.488425293E0,1.231192669E1
1.814541612E2,-6.853348389E0,-1.003932312E1,-2.709365845E0,1.245379686E1
1.814642272E2,-6.810537415E0,-1.022373962E1,-2.822530518E0,1.260456069E1
1.814742942E2,-6.575975189E0,-1.019589752E1,-2.577939148E0,1.240344896E1
1.814843602E2,-6.264472961E0,-9.905202026E0,-1.923649750E0,1.187674522E1
1.814944262E2,-6.215524750E0,-9.583670654E0,-1.110690308E0,1.147663383E1
1.815044932E2,-6.698270874E0,-9.277108154E0,-4.577481079E-1,1.145168554E1
1.815145592E2,-7.232360229E0,-8.742120667E0,3.637435913E-2,1.134605796E1
1.815246252E2,-7.827223206E0,-8.271798706E0,1.393601990E-1,1.138891998E1
1.815346922E2,-8.364156647E0,-7.846533051E0,-1.469943237E-1,1.146947273E1
1.815447582E2,-8.805888062E0,-7.494465179E0,-6.988966370E-1,1.158443479E1
1.815548242E2,-9.035211182E0,-7.287894745E0,-1.464554443E0,1.170014404E1
1.815648912E2,-9.028924255E0,-7.098837891E0,-2.278711395E0,1.170929111E1
1.815749572E2,-8.884025574E0,-6.916816406E0,-3.042572937E0,1.166299746E1
1.815850232E2,-8.667126617E0,-6.703060913E0,-3.710034943E0,1.156782039E1
1.815950902E2,-8.426876221E0,-6.479575653E0,-4.214036865E0,1.143482620E1
1.816051562E2,-8.151299286E0,-6.211483154E0,-4.524191895E0,1.120243346E1
1.816152222E2,-7.891140289E0,-5.879024506E0,-4.709955597E0,1.090947780E1
1.816252892E2,-7.597301331E0,-5.571114807E0,-4.728516998E0,1.054111857E1
1.816353552E2,-7.425009613E0,-5.318140869E0,-4.543202362E0,1.020069006E1
1.816454215E2,-7.270081787E0,-5.085823975E0,-4.168980560E0,9.803065521E0
1.816554885E2,-7.212900696E0,-4.950505371E0,-3.706592102E0,9.501171764E0
1.816655545E2,-7.226073303E0,-4.908293152E0,-3.116369476E0,9.274655560E0
1.816756205E2,-7.259603577E0,-4.780608673E0,-2.446811829E0,9.030113593E0
1.816856875E2,-7.299869843E0,-4.743485870E0,-1.922601929E0,8.915444806E0
1.816957535E2,-7.351961517E0,-4.662354584E0,-1.592238922E0,8.850091141E0
1.817058195E2,-7.353308716E0,-4.537813568E0,-1.430425415E0,8.758368451E0
1.817158865E2,-7.273374939E0,-4.437971191E0,-1.475332031E0,8.647206248E0
1.817259525E2,-7.198081512E0,-4.356540527E0,-1.657652893E0,8.575525403E0
1.817360185E2,-7.124584351E0,-4.285288696E0,-1.908830566E0,8.530359635E0
1.817460855E2,-7.029831390E0,-4.259542236E0,-2.150727539E0,8.496343825E0
1.817561515E2,-6.923402710E0,-4.273612976E0,-2.301613770E0,8.455453796E0
1.817662175E2,-6.854396210E0,-4.312382355E0,-2.396366730E0,8.445233122E0
1.817762845E2,-6.904990997E0,-4.508773956E0,-2.425855408E0,8.596087350E0
1.817863505E2,-7.056176605E0,-4.792883148E0,-2.317929840E0,8.839352686E0
1.817964165E2,-7.197333069E0,-5.021457825E0,-2.095642090E0,9.022658021E0
1.818064835E2,-7.341333618E0,-5.180726624E0,-1.862427063E0,9.176259707E0
1.818165495E2,-7.427105255E0,-5.286706238E0,-1.685794373E0,9.271087206E0
1.818266155E2,-7.484136658E0,-5.328319702E0,-1.461860046E0,9.302705368E0
1.818366825E2,-7.500602417E0,-5.250631256E0,-1.193019104E0,9.233171708E0
1.818467485E2,-7.587571564E0,-5.128934326E0,-1.062640228E0,9.219892288E0
1.818568145E2,-7.818241882E0,-4.959337006E0,-1.072220306E0,9.320385510E0
1.818668815E2,-8.168962555E0,-4.866679688E0,-1.179247742E0,9.581604544E0
1.818769475E2,-8.579858093E0,-4.865033112E0,-1.400787048E0,9.962164244E0
1.818870135E2,-8.927734680E0,-4.827161865E0,-1.620829468E0,1.027779287E1
1.818970805E2,-9.280101929E0,-4.876409454E0,-1.865720215E0,1.064803141E1
1.819071465E2,-9.648635559E0,-4.920867004E0,-2.071093140E0,1.102726290E1
1.819172125E2,-1.000399658E1,-5.043162689E0,-2.308499451E0,1.143864534E1
1.819272795E2,-1.039318726E1,-5.199288025E0,-2.463277588E0,1.187933810E1
1.819373455E2,-1.075258987E1,-5.346881104E0,-2.600991211E0,1.228708598E1
